source,target,weight
joint global ocean flux study protocols,phycologia,1
joint global ocean flux study protocols,phytochemistry,1
joint global ocean flux study protocols,plant j,1
international journal of risk  safety in medicine,the psychiatric clinics of north america,1
joint global ocean flux study protocols,plant physiology,1
journal of computer information systems,scandinavian journal of psychology,1
american journal of epidemiology,rheumatology oxford,1
journal of computer information systems,research in organizational behavior,1
international journal of risk  safety in medicine,the scientist,1
joint global ocean flux study protocols,plant systematics and evolution,1
joint global ocean flux study protocols,plos genet,1
journal of computer information systems,research in learning technology,1
journal of computer information systems,psychology today,1
joint global ocean flux study protocols,plos one,1
journal of computer information systems,psychological science in the public interest,1
joint global ocean flux study protocols,pnas,1
journal of computer information systems,psychological reports,1
j clin oncol,pharmgenomics pers med,1
journal of computer information systems,social science computer review,1
journal of computer information systems,spie proceedings vol 1900 chargecoupled devices and solid state optical sensors iii,1
j clin oncol,physica medica,1
american journal of obstetrics  gynecology,gynecologic and obstetric investigation,1
journal of computer networks and communications,journal of computer networks and communications,1
joint global change research institute,proc indian acad sci earth planet sci,1
joint global change research institute,sruti ranjini,1
journal of computer information systems,wisdom u2013 proceedings of the 2008 international conference on web search and data mining,1
journal of computer information systems,wired,1
journal of computer information systems,wiley interdisciplinary reviews data mining and knowledge discovery,1
journal of computer information systems,turkish online journal of educational technology  tojet,1
international journal of risk  safety in medicine,the american journal of archaeology and of the history of the fine arts,1
international journal of risk  safety in medicine,the american journal of forensic medicine and pathology,1
journal of computer information systems,transforming government people process and policy,1
journal of computer information systems,the journal of policy regulation and strategy for telecommunications information and media,1
journal of computer information systems,the journal of ect,1
american journal of obstetrics  gynecology,gynecological endocrinology,1
journal of computer information systems,the journal of clinical psychiatry,1
american journal of epidemiology,revue scientifique et technique international office of epizootics,1
joint global change research institute,universitxe9 de montrxe9al department de medicine social et prxe9vention,1
international journal of risk  safety in medicine,the febs journal,1
j clin oncol,pigment cell melanoma res,1
joint global ocean flux study protocols,journal of the royal agricultural society of england,1
journal of computer information systems,the essayist,1
joint global ocean flux study protocols,nature,1
journal of computer information systems,the education digest,1
j clin oncol,physiology  behavior,1
journal of computer information systems,the american journal of drug and alcohol abuse,1
american journal of obstetrics  gynecology,frontiers in physiology,1
journal of computer information systems,the academy of management executive,1
j clin oncol,physiology,1
international journal of risk  safety in medicine,the journal of infectious diseases,1
journal of computeraided materials design,new journal of physics,1
journal of computeraided materials design,nuclear instruments and methods in physics research section b beam interactions with materials and atoms,1
joint force quarterly,the journal of politics,1
journal of computeraided materials design,philosophical magazine,1
international journal of risk  safety in medicine,newsweek,1
j clin oncol,powder technology,1
am j physiol heart circ physiol,university of toronto medical journal,1
journal of computeraided molecular design,molecular psychiatry,1
am j physiol heart circ physiol,urol res,1
international journal of risk  safety in medicine,obstet gynecol,1
journal of computeraided molecular design,molecular neurobiology,1
j clin oncol,postgraduate medical journal,1
journal of computeraided molecular design,molecular membrane biology,1
joint force quarterly,journal of modern greek studies,1
journal of computeraided molecular design,molecular interventions,1
am j physiol heart circ physiol,vasc med,1
joint force quarterly,journal of political science education,1
journal of computeraided molecular design,molecular imaging and biology,1
joint force quarterly,journal of southeast asian studies,1
journal of computeraided molecular design,mini reviews in medicinal chemistry,1
journal of computeraided molecular design,minerva anestesiologica,1
journal of computeraided molecular design,methods in molecular biology,1
joint force quarterly,mcgill university economic publications,1
international journal of risk  safety in medicine,paediatric drugs,1
joint force quarterly,minnesota law review,1
journal of computeraided molecular design,medicines,1
journal of computeraided molecular design,medicine,1
journal of computeraided molecular design,medical physics,1
am j physiol heart circ physiol,vascular health and risk management,1
joint force quarterly,naval war college review,1
joint force quarterly,orbis,1
journal of computeraided molecular design,masui the japanese journal of anesthesiology,1
journal of computeraided molecular design,masui,1
journal of computeraided molecular design,molecules basel switzerland,1
journal of computeraided molecular design,morphometric and computational fluid dynamic analysis,1
journal of computeraided molecular design,movement disorders,1
joint force quarterly,joint force quarterly,1
journal of computeraided molecular design,pain,1
joint faowho food standards programme,toxicology,1
international journal of risk  safety in medicine,nature,1
journal of computeraided molecular design,organic  biomolecular chemistry,1
joint faowho food standards programme,toxins,1
joint faowho food standards programme,transplant proc,1
journal of computeraided molecular design,org biomol chem,1
journal of computeraided molecular design,oral surgery oral medicine oral pathology oral radiology and endodontology,1
journal of computeraided molecular design,obstetrics and gynecology,1
journal of computeraided molecular design,numerical methods in biomedical engineering,1
am j physiol heart circ physiol,transfusion medicine,1
journal of computeraided molecular design,nuclear medicine communications,1
journal of computeraided molecular design,neuroreport,1
joint force quarterly,journal of american history,1
journal of computeraided molecular design,natural product reports,1
journal of computeraided molecular design,neuropsychopharmacology,1
am j physiol heart circ physiol,transplant proc,1
journal of computeraided molecular design,neurologic clinics,1
journal of computeraided molecular design,neuroinformatics,1
am j physiol heart circ physiol,trends cell biol,1
journal of computeraided molecular design,nature structural biology,1
j clin oncol,prescrire int,1
am j physiol heart circ physiol,trends in cell biology,1
joint force quarterly,journal of cold war studies,1
am j physiol heart circ physiol,trends pharmacol sci,1
journal of computeraided molecular design,nature medicine,1
journal of computeraided molecular design,nature chemical biology,1
am j physiol heart circ physiol,u85acu7269u52d5u614b,1
am j physiol heart circ physiol,vet res,1
journal of computeraided molecular design,leukemia,1
journal of computeraided molecular design,lencxe9phale,1
american journal of epidemiology,revista mxe9dica de chile,1
joint force quarterly,social science quarterly,1
american journal of obstetrics  gynecology,harvard review of psychiatry,1
journal of computeraided molecular design,journal of molecular medicine,1
journal of computeraided molecular design,journal of molecular graphics and modelling,1
am j physiol lung cell mol physiol,ann intern med,1
american journal of epidemiology,revista latinoamericana de microbiologxeda,1
am j physiol lung cell mol physiol,ann n y acad sci,1
am j physiol lung cell mol physiol,ann thorac surg,1
journal of computeraided molecular design,journal of mathematical chemistry,1
joint force quarterly,strategic studies quarterly,1
joint force quarterly,the christian science monitor,1
joint force quarterly,the historical journal,1
journal of computeraided molecular design,journal of experimental botany,1
international journal of risk  safety in medicine,primary care psychiatry,1
journal of computeraided molecular design,journal of molecular structure theochem,1
journal of computeraided molecular design,journal of endocrinological investigation,1
journal of computeraided molecular design,journal of consulting and clinical psychology,1
joint force quarterly,the hungarian quarterly,1
joint force quarterly,the journal of military history,1
am j physiol lung cell mol physiol,annals of emergency medicine,1
am j physiol lung cell mol physiol,annu rev genet,1
journal of computeraided materials design,surface science,1
international journal of risk  safety in medicine,psychiatric services,1
journal of computeraided materials design,proceedings of the physical society,1
journal of computeraided materials design,polymer,1
journal of computeraided materials design,physical review letters,1
journal of computeraided materials design,physical review e,1
journal of computeraided materials design,phys rev lett,1
journal of computeraided molecular design,journal of molecular structure,1
american journal of obstetrics  gynecology,health care for women international,1
am j physiol heart circ physiol,virginia j sci ns,1
american journal of obstetrics  gynecology,health statistics quarterly,1
journal of computeraided molecular design,jpn j pharmacol,1
journal of computeraided molecular design,journal of ultrasound in medicine,1
j clin oncol,polyhedron,1
international journal of risk  safety in medicine,pesquisa agropecuxe1ria brasileira,1
joint force quarterly,parameters,1
am j physiol heart circ physiol,womens health,1
journal of computeraided molecular design,journal of the american society for mass spectrometry,1
j clin oncol,pol j pharmacol,1
am j physiol heart circ physiol,womens reproductive health,1
american journal of obstetrics  gynecology,human genetics,1
journal of computeraided molecular design,journal of substance abuse treatment,1
journal of computeraided molecular design,journal of spinal disorders  techniques,1
international journal of risk  safety in medicine,pesticides news,1
american journal of epidemiology,revista da associaxe7xe3o mxe9dica brasileira,1
joint force quarterly,scientific american,1
journal of computeraided molecular design,journal of psychiatric research,1
joint force quarterly,proceedings,1
journal of computeraided molecular design,journal of protein chemistry,1
journal of computeraided molecular design,journal of pharmacy  pharmaceutical sciences,1
journal of computeraided molecular design,journal of paleontological techniques,1
journal of computeraided molecular design,journal of organometallic chemistry,1
j clin oncol,plos pathogens,1
journal of computeraided molecular design,journal of neuroscience methods,1
international journal of risk  safety in medicine,plant research international bv,1
journal of computeraided molecular design,journal of neuroscience,1
international journal of risk  safety in medicine,planta daninha,1
joint force quarterly,review of international studies,1
j clin oncol,plos pathog,1
international journal of risk  safety in medicine,toxicological reviews,1
international journal of risk  safety in medicine,transactions of the institute of british geographers,1
journal of computer information systems,psychiatry and clinical neurosciences,1
international journal of robotics research,international journal of robotics research,1
international journal of robotics research,limnol oceanogr,1
journal of computer chemistry japan,neuron,1
international journal of robotics research,matematiu010dki vesnik,1
journal of computer chemistry japan,nature chemical biology,1
am j physiol lung cell mol physiol,bmc cancer,1
american journal of epidemiology,santa clara law review,1
am j physiol lung cell mol physiol,br j cancer,1
international journal of robotics research,modeling and simulation in science engineering and technology,1
journal of computer assisted tomography,world journal of gastroenterology,1
american journal of obstetrics  gynecology,expert review of obstetrics  gynecology,1
joint report naval submarine medical research laboratory and naval medical research institute,royal navy institute of naval medicine report alverstoke england,1
journal of computer assisted tomography,vision geometry iv,1
international journal of robotics research,nature scientific reports,1
international journal of robotics research,naturwissenschaften,1
american family physician,heart failure clinics,1
journal of computer assisted tomography,virchows archiv,1
international journal of robotics research,parallel computing research newsletter,1
j clin oncol,pediatr neurol,1
international journal of robotics research,physica d nonlinear phenomena,1
joint services technical activity report,opt acta,1
journal of computer assisted tomography,ultrasonics,1
international journal of robotics research,physical review e,1
journal of computer assisted tomography,u5317u6d77u9053u5927u5b66u5fdcu7528u96fbu6c17u7814u7a76u6240 u5831u544a,1
joint services technical activity report,siam journal on applied mathematics,1
american journal of obstetrics  gynecology,expert opinion on investigational drugs,1
international journal of robotics research,physics reports,1
international journal of robotics research,physics today,1
international journal of robotics research,plos biology,1
journal of computer assisted tomography,tropical gastroenterology,1
international journal of robotics research,language and cognitive processes,1
international journal of robotics research,journal of the franklin institute  engineering and applied mathematics,1
journal of computer chemistry japan,physical chemistry chemical physics,1
international journal of robotics research,journal of artificial intelligence research,1
american journal of epidemiology,sabretache,1
international journal of robotics research,j ind microbiol biotechnol,1
journal of computer information systems,journal of instructional psychology,1
journal of computer information systems,journal of information technology and politics,1
journal of computer information systems,journal of information systems research and innovation,1
american journal of epidemiology,safety science,1
journal of computer information systems,journal of health communication,1
journal of computer information systems,journal of global scholars of marketing science,1
international journal of robotics research,j ornithol,1
international journal of robotics research,j phys a,1
joint report naval submarine medical research laboratory and naval medical research institute,naval submarine medical research laboratory report,1
international journal of robotics research,j r soc interface,1
journal of computer information systems,journal of electronic imaging,1
international journal of robotics research,journal of basic engineering,1
journal of computer chemistry japan,spectrochimica acta part a molecular and biomolecular spectroscopy,1
j clin oncol,pediatric endocrinology reviews,1
american family physician,heart lung  circulation,1
j clin oncol,pediatric and developmental pathology,1
journal of computer graphics techniques,the visual computer,1
international journal of robotics research,journal of insect behavior,1
journal of computer graphics techniques,journal of graphics gpu and game tools,1
international journal of robotics research,journal of physics a mathematical and general,1
international journal of robotics research,journal of science and cycling,1
joint report naval submarine medical research laboratory and naval medical research institute,navy medicine,1
journal of computer chemistry japan,tetrahedron letters,1
international journal of robotics research,journal of the association for information science and technology,1
joint report naval submarine medical research laboratory and naval medical research institute,prog resp res,1
journal of computer chemistry japan,tetrahedron,1
international journal of robotics research,plos neglected tropical diseases,1
american journal of obstetrics  gynecology,expert opin pharmacother,1
j clin oncol,pediatr endocrinol rev,1
journal of computer assisted tomography,the american surgeon,1
american journal of obstetrics  gynecology,european journal of neurology,1
american journal of obstetrics  gynecology,european journal of clinical pharmacology,1
joint sovietmongolian paleontological expedition,transactions of the joint sovietmongolian paleontological expedition,1
journal of computer assisted tomography,the journal of comparative neurology,1
international journal of robotics research,swarm intelligence,1
j clin oncol,pathology research international,1
joint staff officers guide,military review,1
international journal of robotics research,synthese,1
journal of computer assisted tomography,the journal of bone and joint surgery,1
journal of computer assisted tomography,the british journal of surgery,1
international journal of robotics research,telemedicine and ehealth,1
journal of computer assisted tomography,the british journal of dermatology,1
journal of computer assisted tomography,the astrophysical journal,1
international journal of robotics research,the economist,1
joint sovietmongolian paleontological expedition,problems in mongolian geology,1
international journal of robotics research,trans roy inst tech stockholm,1
international journal of robotics research,trends in plant science,1
international journal of robotics research,wired,1
am j physiol lung cell mol physiol,cancer control,1
international journal of robust and nonlinear control,international journal of robust and nonlinear control,1
joint strategic needs assessment,local studies education series,1
american journal of obstetrics  gynecology,european journal of clinical nutrition,1
journal of computer assisted tomography,the american journal of emergency medicine,1
journal of computer assisted tomography,technology singap world sci,1
joint strategic needs assessment,paignton and brixham locality development,1
american journal of epidemiology,sarcoidosis,1
joint strategic needs assessment,submission to the local government boundary commission for england,1
joint strategic needs assessment,torbay council strategic flood defence assessment,1
journal of computer assisted tomography,the journal of experimental medicine,1
joint sovietmongolian paleontological expedition,priroda,1
journal of computer assisted tomography,transplantation,1
j clin oncol,pediatr clin north am,1
international journal of robotics research,polish journal of entomology,1
international journal of robotics research,proc biol sci,1
international journal of robotics research,proceedings of gecco 2013,1
am j physiol lung cell mol physiol,br med j,1
international journal of robotics research,proceedings of the american mathematical society,1
joint sovietmongolian paleontological expedition,journal of systematic palaeontology,1
joint sovietmongolian paleontological expedition,journal of vertebrate paleontology,1
journal of computer assisted tomography,toxicology,1
journal of computer assisted tomography,topics in magnetic resonance imaging,1
journal of computer assisted tomography,therapeutic advances in musculoskeletal disease,1
american journal of obstetrics  gynecology,european journal of obstetrics gynecology and reproductive biology,1
joint sovietmongolian paleontological expedition,nature,1
international journal of robotics research,royal society open science,1
journal of computer assisted tomography,therapeutic advances in gastroenterology,1
journal of computer assisted tomography,the journal of reproductive medicine,1
journal of computer assisted tomography,the visualization handbook,1
journal of computer assisted tomography,the visual computer international journal of computer graphics archive,1
journal of computer assisted tomography,the surgeon,1
joint sovietmongolian paleontological expedition,paleontologicheskii zhurnal,1
journal of computer assisted tomography,the orthopedic clinics of north america,1
international journal of robotics research,scholarpedia,1
american journal of obstetrics  gynecology,european journal of obstetrics and gynecology and reproductive biology,1
joint sovietmongolian paleontological expedition,peerj,1
international journal of robotics research,science progress,1
international journal of robotics research,scientific american,1
journal of computer assisted tomography,the journal of the american association of gynecologic laparoscopists,1
journal of computer assisted tomography,the journal of steroid biochemistry and molecular biology,1
international journal of robotics research,security dialogue,1
journal of computer information systems,journal of interactive advertising,1
international journal of robotics and automation,volume 3 38th design automation conference parts a and b,1
journal of computer information systems,psychiatric services,1
international journal of robotics and automation,volume 2 32nd mechanisms and robotics conference parts a and b,1
journal of computer information systems,online journal of social sciences research,1
journal of computer information systems,online information review,1
journal of computer information systems,ohio communication journal,1
journal of computer information systems,official journal of the american academy of pediatrics,1
journal of computer information systems,observatorio obs journal special issue,1
international journal of risk and safety in medicine,j med virol,1
international journal of risk and safety in medicine,journal of the american academy of child and adolescent psychiatry,1
joint masters program university of manitobauniversity of winnipeg,mhs transactions,1
joint meeting of bshs cshpsschps hss,pharmacy in history,1
joint meeting of bshs cshpsschps hss,the british journal for the history of science,1
journal of computer information systems,new media and society,1
joint meeting of bshs cshpsschps hss,the canadian journal of neurological sciences,1
joint power engineering societyindustrial applications society technical seminar,plantservicescom plant services,1
journal of computer information systems,new media  society,1
international journal of risk and safety in medicine,lancet,1
international journal of risk and safety in medicine,menopausal review,1
joint power engineering societyindustrial applications society technical seminar,proceedings of the ieee,1
journal of computer information systems,monatsschrift kinderheilkunde,1
international journal of risk and safety in medicine,nature,1
international journal of risk and safety in medicine,naunynschmiedebergs archiv fxfcr experimentelle pathologie und pharmakologie,1
american journal of epidemiology,rna,1
international journal of risk and safety in medicine,new england journal of medicine,1
international journal of risk and safety in medicine,oncologist,1
international journal of risk and safety in medicine,quaderni clin ostet e ginecol,1
international journal of risk and safety in medicine,science,1
international journal of risk and safety in medicine,semaine des hopitaux,1
journal of computer information systems,media education research journal,1
journal of computer information systems,mc journal,1
journal of computer information systems,marketing theory,1
am j physiol lung cell mol physiol,biol chem,1
journal of computer information systems,organizational behavior and human decision processes,1
journal of computer information systems,organizational dynamics,1
international journal of risk  safety in medicine,vierteljahrschefte fxfcr zeitgeschichtenbspu2013 institut fxfcr zeitgeschichte,1
joint global ocean flux study protocols,russian journal of plant physiology,1
j clin oncol,pharmazie,1
journal of computer information systems,psychiatric news,1
joint global ocean flux study protocols,science,1
international journal of risk  safety in medicine,transcultural psychiatry,1
j clin oncol,pharmacology  therapeutics,1
international journal of risk  safety in medicine,trends in soil science and plant nutrition,1
journal of computer information systems,progress in development studies,1
journal of computer information systems,procedia u2013 social and behavioral sciences,1
journal of computer information systems,proc acm humcomput interact,1
joint global ocean flux study protocols,trends in genetics,1
journal of computer information systems,preventive medicine,1
international journal of risk  safety in medicine,u041du0435u0439u0440u043enews u041fu0441u0438u0445u043eu043du0435u0432u0440u043eu043bu043eu0433u0438u044f u0438 u043du0435u0439u0440u043eu043fu0441u0438u0445u0438u0430u0442u0440u0438u044f,1
american journal of obstetrics  gynecology,fetal diagnosis and therapy,1
journal of computer information systems,organizations and communication technology,1
journal of computer information systems,policy studies journal,1
international journal of risk  safety in medicine,weed technology,1
joint global ocean flux study protocols,trop life sci res,1
journal of computer information systems,pnas,1
american journal of epidemiology,risk anal,1
am j physiol lung cell mol physiol,autism research,1
journal of computer information systems,pharmacological reports,1
journal of computer information systems,personality and social psychology bulletin,1
journal of computer information systems,personality and individual differences,1
am j physiol lung cell mol physiol,aviat space environ med,1
journal of computer information systems,paediatrics  child health,1
