Title,page_title
"Genomic organization, alternative splicing, and expression patterns of the DSCR1 (Down syndrome candidate region 1) gene",dscr1
\u4efb\u5929\u5802\u30bd\u30d5\u30c8\uff37\uff08\u30c0\u30d6\u30eb\uff09\u30a4\u30f3\u30bf\u30d3\u30e5\u30fc,list of fire emblem video games
Carbon monoxide bands in M dwarfs,wolf 359
Electrochromic Properties of Niobium Oxide Thin Films Prepared by Chemical Vapor Deposition,niobium
Pre- and postoperative factors associated with return to work following surgery for lumbar spinal stenosis,failed back syndrome
"Disability, Despotism, Deoxygenation-From Exile to Academy Member: Nikolai Matveevich Kizhner",nikolai kischner
Total Syntheses and Biological Evaluation of Both Enantiomers of Several Hydroxylated Dimeric Nuphar Alkaloids,nuphar
"ZnO: material, physics and applications",zinc oxide
The strong chromatic number,strong coloring
Population Ecology on an Environmental Gradient \u2014 Cakile-Edentula on a Sand Dune,ecological trap
Azolla: a review of its biology and utilization,azolla
"Testing Communities That Care: The Rationale, Design and Behavioral Baseline Equivalence of the Community Youth Development Study",communities that care
"Mearnsetin 3,7-dirhamnoside from Asplenium antiquum",mearnsetin
The Successful Use of Antimony in Bilharziosis,john brian christopherson
Head direction cells and the neurophysiological basis for a sense of direction,path integration
Homotryptamines as potent and selective serotonin reuptake inhibitors (SSRIs),list of phenyltropanes
The neural circuitry underlying the executive control of auditory spatial attention,auditory spatial attention
A Mouse for All Reasons,2010107g12rik
The burrow dwelling behavior and locomotion of palaeoscolecidian worms: New fossil evidence from the Cambrian Chengjiang fauna,palaeoscolecid
The Trills of Toda,murray barnson emeneau
Diphenylamine Sulfonic Acid as a New Oxidation-Reduction Indicator,diphenylamine
Lower Oxidation States of the Lanthanides. Neodymium(II) Chloride and Iodide,samarium(iii) chloride
Isolation and Identification of Mosquito Bite Deterrent Terpenoids from Leaves of American (Callicarpa americana) and Japanese (Callicarpa japonica) Beautyberry,callicarpenal
Trimethylsilyl Azide (TMSN3): A Versatile Reagent in Organic Synthesis,trimethylsilyl azide
"Perkinsiella amoebae-like endosymbionts of Neoparamoeba spp., relatives of the kinetoplastid Ichthyobodo",neoparamoeba
The adequacy of morphology for reconstructing the early history of placental mammals,pegasoferae
The Discovery of an Evolving Dust-scattered X-Ray Halo around GRB 031203,grb 031203
"The Maintenance of Sex, Clonal Dynamics, and Host-Parasite Coevolution in a Mixed Population of Sexual and Asexual Snails",evolution of sexual reproduction
In vitro degradation of atracurium in human plasma,atracurium besilate
Computer-based analyses of the protein constituents of transport systems catalysing export of complex carbohydrates in bacteria,teichoic-acid-transporting atpase
Dynamical Control of Macroscopic Quantum Tunneling,antonio barone
Early digital computers at Bell Telephone Laboratories,harwell cadet
Analytical aerial triangulation with angular measurements,henry georges fourcade
In Memoriam E. H. Thompson,henry georges fourcade
"Checklist, host index, and annotated bibliography of Plasmodium from reptiles",list of plasmodium species
The Sanger Mouse Genetics Programme: High throughput characterisation of knockout mice,gfm1
The Sanger Mouse Genetics Programme: High throughput characterisation of knockout mice,rad18
A Giant European Dinosaur and a New Sauropod Clade,geology of the iberian peninsula
Computers then and Now,turing award
An Ancient Mediterranean Melting Pot: Investigating the Uniparental Genetic Structure and Population History of Sicily and Southern Italy,genetic history of italy
The Mating Mind: How Sexual Choice Shaped the Evolution of the Human Mind:The Mating Mind: How Sexual Choice Shaped the Evolution of the Human Mind.,cognitive specialization
Separation and identification of piperine and chavicine in black pepper by TLC and GC-MS,chavicine
Natural AChE Inhibitors from Plants and their Contribution to Alzheimer's Disease Therapy,ungeremine
Linnaeus as a Nomenclaturist,philosophia botanica
"The dates of the parts of Mark Catesby'sThe natural history of Carolina\u2026 (London, 1731\u20131743 [1729\u20131747])",mark catesby
"Microlobiusxylon paranaensis gen. et sp. nov. (Fabaceae, Mimosoideae) from the Pliocene-Pleistocene of Ituzaing\xf3 Formation, Paran\xe1 Basin, Argentina",mimosoideae
Phobos-Grunt project: Devices for scientific studies,lev zelyony
Did Galileo See Neptune?,discovery of neptune
Cardiac-specific troponin-I radioimmunoassay in the diagnosis of acute myocardial infarction,troponin
Isolation of the sex pheromone of the moth Argyroploce leucotreta,eric laithwaite
"Brominated Poly(2,6-diphenyl-1,4-phenylene oxide) and Its Silica Nanocomposite Membranes for Gas Separation",rain-x
"Xpb, a subunit of tFiih, is a target of the natural product triptolide",tripterygium wilfordii
Semi-conductors with partially and with completely filled 3d-lattice bands,mott insulator
Supporting scenario-based requirements engineering,meta-process modeling
"Religio in stagno: Divinity, and the Christianization of the Countryside in Late Antique Italy\n",baptistery
\u0917\u0940\u0924\u0930\u093e\u092e\u093e\u092f\u0923\u092a\u094d\u0930\u0936\u0938\u094d\u0924\u093f\u0903,works of rambhadracharya
Une chimie qui gu\xe9rit. Histoire de la d\xe9couverte des sulfamides,prontosil
A Play on Words in the Nineteenth Chapter of Job,skin of my teeth
Anti-epilepticum primidon binnenkort uit de handel: nu medicatie herzien / Antiepileptic primidone shortly to be withdrawn from sale: change medication now,primidone
Amazing Stories From the Shaolin Temple,batuo
"Memoire sur la combinaison des substances gazeuses, les unes avec les autres",amount of substance
Four new DNA letters double life's alphabet,dna
History of Childbirth in America,childbirth
The Application of International Humanitarian Law to Wars of National Liberation,wars of national liberation
\u0e1b\u0e0f\u0e34\u0e17\u0e34\u0e19\u0e41\u0e25\u0e30\u0e28\u0e31\u0e01\u0e23\u0e32\u0e0a\u0e17\u0e35\u0e48\u0e43\u0e0a\u0e49\u0e43\u0e19\u0e1b\u0e23\u0e30\u0e40\u0e17\u0e28\u0e44\u0e17\u0e22,buddhist calendar
Historical biogeography and the origin of stomatal distributions in Banksia and Dryandra (Proteaceae) based on their cpDNA phylogeny,banksia menziesii
"The oldest cinctan carpoid (stem-group Echinodermata), and the evolution of the water vascular system",cincta
Bilateral jaw elements in Amiskwia sagittiformis bridge the morphological gap between gnathiferans and chaetognaths,gnathifera (clade)
Fossil fishes from the high Canadian Arctic: further palaeobiological evidence for extreme climatic warmth during the Late Cretaceous (Turonian\u2013Coniacian),tingmiatornis
Clustering Data Streams,data stream clustering
"A new species of Palaeortyx (Aves: Galliformes: Phasianidae) from the Neogene of Gargano, Italy",garganornis
Some homology lens spaces which bound rational homology balls,mazur manifold
"Blurred Lines? Provincial Reconstruction Teams and NGO Insecurity in Afghanistan, 2010\u20132011",provincial reconstruction team
A compact representation of permutation groups\n,permutation group
Mechanical anomaly impact on metal-oxide-semiconductor capacitors on flexible silicon fabric,deep reactive-ion etching
A new relation between electricity and light: Dielectrified media birefringent (Second paper),kerr effect
Orice doctrin\u0103 devine periculoas\u0103 c\xe2nd se transform\u0103 \xeen ideologie,social democratic party (romania)
A differential PCR assay for the detection of c-erbB 2 amplification used in a prospective study of breast cancer,trastuzumab
Exclusive: Ewan Pain? Exclusive Star Breaks Leg In Bike Smash,franklyn
Jefferson and the Nonrecognition of Ha\xefti,united states and the haitian revolution
Perfluoroalkylation with Organosilicon Reagents,trifluoromethylation
Stereoselective binding of tertatolol and of 4-hydroxytertatolol to human plasma proteins,hydroxytertatolol
Lattice gauge theory in the microcanonical ensemble,aneesur rahman
A review of tungsten-based alloys as kinetic energy penetrator materials,kinetic energy penetrator
Serious Pleasure: Lesbian Erotic Stories and Poetry,storme webber
Intertruck: Canada,mack trucks
Santa Cruz Church Formed,r. j. rushdoony
Plain Faking?,merle miller
title unknown,pyrex
Personal Profile Olivier Ruel,olivier ruel
Protracted withdrawal syndromes from benzodiazepines,post-acute-withdrawal syndrome
"The Greek key motif: extraction, classification and analysis",protein domain
The Family of Herbert,richard herbert (died 1510)
"""The Estate of the Diocess of Derry"": Part IX. Archdeacons of Derry",jonathan edwards (priest)
29th Anime Grand Prix 2006-2007,athrun zala
"The bichrome art period in the Kimberley, Australia",bradshaw rock paintings
Relative topological properties and relative topological spaces,alexander arhangelskii
Absence of host plasminogen activator inhibitor 1 prevents cancer invasion and vascularization,proteases in angiogenesis
Notices,gamma world referee's screen and mini-module
"Moreae, Artocarpeae, and Dorstenia (Moraceae), with Introductions to the Family and Ficus and with Additions and Corrections to Flora Neotropica Monograph 7",dorstenia cayapia
Responding to lexical stimuli with gender associations: a cognitive\u2013cultural model,androcentrism
Canopy disturbance history of old-growth Quercus alba sites in the eastern United States: Examination of long-term trends and broad-scale patterns,passenger pigeon
Virtual rehabilitation\u2014benefits and challenges,virtual reality in telerehabilitation
"Jerry Finkelstein, Former Law Journal Publisher, Dies at 96",jerry finkelstein
A handlist of Malaysian mammals,sunda slow loris
Bruce Lee's Son Speaks Out,brandon lee
Spectatorship in lesbian porn: The woman's woman's film,lesbian erotica
Sur les effets du peroxide de mangan\xe8se,nutritional neuroscience
Traditional and experimental floating fish aggregating devices in the Gulf of Castellammare (NW Sicily): results from catches and visual observations,false scad
A Catalogue of the Muscidae (Diptera) of the Neotropical Region,muscini
A Honky-Tonk Man,gary stewart (singer)
Inside nature's most efficient motor: the flagellar,flagellum
Worshiping under the Communist eye,y. t. wu
Marshalls: the story of a house,marshalls (house)
Women and pornography,antipornography civil rights ordinance
Children between cultures,john eekelaar
The Travels of \u02bbAbdu'l-Bah\xe1 and their Impact on the Press,ʻabdu'l-bahá's journeys to the west
Melmoth Spread Your Wings,peter garrison
"Witchcraft as an Issue in the ""Politics of Belonging"": Democratization and Urban Migrants\' Involvement with the Home Village",nyongo society
"Nematodes associated with fig wasps, Pegoscapus spp. (Agaonidae), and syconia of native Floridian figs (Ficus spp.)",ficus citrifolia
Culturing of glial and neuronal cells on polysialic acid,nerve guidance conduit
Review: Mad for Foucault: Rethinking the Foundations of Queer Theory by Lynne Huffer,lynne huffer
"Diet of the giant toad, Bufo marinus (L.) in Fiji",cane toad
\xdcber Bau und Gruppierung der Eiweissk\xf6rper,cyclol
Early Digital Computers at Bell Telephone Laboratories,tradic
Education of women and socio-economic development,baháʼí faith in dominica
Education of women and socio-economic development,baháʼí faith in panama
Absurdity and Hidden Truth: Cunning Intelligence and Grotesque Body Images as Manifestations of the Trickster,trickster
Ravel and The Raven: The Realisation of an Inherited Aesthetic in Bol\xe9ro,maurice ravel
Review of Amazons in the Drawing Room: The Art of Romaine Brooks by Whitney Chadwick; Joe Lucchesi,romaine brooks
The Origins of the Koran: Classic Essays on Islam's Holy Book,the origins of the koran
Reviewed Work: The Inevitability of Patriarchy by Steven Goldberg,patriarchy
Are there pathways for protein folding?,protein folding
"Patterns of frontier genocide 1803-1910: The Aboriginal Tasmanians, the Yuki of California, and the Herero of Namibia",round valley settler massacres of 1856–1859
Pyruvate kinase type M2 and its role in tumor growth and spreading,tumor metabolome
Nightwatching,goltzius and the pelican company
"Age determination of black bream, Acanthopagrus butcheri (Sparidae), from the Gippsland Lakes of south-eastern Australia indicates slow growth and episodic recruitment",acanthopagrus butcheri
Notices,the desert environment
"""Praying in the Darkness"": New Texts for a Little-Known Manchu Shamanic Rite",manchu shamanism
The Structure of Proteins,cyclol
'Places that Can Be Easily Defended': A Case Study in the Economics of Abandonment During Utah's Black Hawk War,"hebron, utah"
Songs of Ice and Fire,feodor pitcairn
"The Politics of Possession: The Negotiation of Identity in American in Disguise, Homebase, and Farewell to Manzanar",farewell to manzanar
The Trichoderma koningii aggregate species,trichoderma koningii
\u03a0\u03c1\u03bf\u03c3\u03c9\u03c0\u03bf\u03b3\u03c1\u03b1\u03c6\u03b9\u03ba\u03cc \u03c3\u03b7\u03bc\u03b5\u03af\u03c9\u03bc\u03b1 \u03b3\u03b9\u03b1 \u03c4\u03bf\u03bd \u03b1\u03c0\u03b5\u03bb\u03b5\u03c5\u03b8\u03b5\u03c1\u03c9\u03c4\u03ae \u03c4\u03b7\u03c2 \u039a\u03cd\u03c0\u03c1\u03bf\u03c5 \u039d\u03b9\u03ba\u03ae\u03c4\u03b1 \u03a7\u03b1\u03bb\u03ba\u03bf\u03cd\u03c4\u03b6\u03b7 \u03ba\u03b1\u03b9 \u03b3\u03b9\u03b1 \u03c4\u03b7 \u03c7\u03c1\u03bf\u03bd\u03bf\u03bb\u03bf\u03b3\u03af\u03b1 \u03b1\u03bd\u03b1\u03ba\u03b1\u03c4\u03ac\u03bb\u03b7\u03c8\u03b7\u03c2 \u03c4\u03b7\u03c2 \u03bc\u03b5\u03b3\u03b1\u03bb\u03bf\u03bd\u03ae\u03c3\u03bf\u03c5 (965 \u03bc.\u03a7.),cyprus in the middle ages
Population list of the Liwa of Akka,al-sammu'i
Population list of the Liwa of Akka,khirbat al-sarkas
A compendium of fossil marine animal genera (Cephalopoda entry),neohibolites
A compendium of fossil marine animal genera (Cephalopoda entry),pleurobelus
A compendium of fossil marine animal genera,protelops
A compendium of fossil marine animal genera,halecopsis
"Dating Caral, a Preceramic Site in the Supe Valley on the Central Coast of Peru",andean preceramic
A method for selecting the bin size of a time histogram,histogram
Post-traumatic stress disorder in children after television programmes,ghostwatch
Alphabetisches Verzeichniss von Ortschaften des Paschalik Jerusalem,deir jarir
Alphabetisches Verzeichniss von Ortschaften des Paschalik Jerusalem,khirbet beit zakariyyah
Alphabetisches Verzeichniss von Ortschaften des Paschalik Jerusalem,"saffa, ramallah"
Species accounts of European Syrphidae (Diptera),cheilosia illustrata
Species accounts of European Syrphidae (Diptera),chrysogaster virescens
Exploring Isonitrile-Based Click Chemistry for Ligation with Biomolecules,isocyanide
Electrorheological Fluids,electrorheological fluid
The Coins of Thamal and of Other Governors of Tarsus,bushra al-thamali
Chaucers Verhaal van de Molenaar,godfrid storms
"Rev. of Th. Vermeulen, De Chinezenmoord van 1740",1740 batavia massacre
Revision of Melhania in southern Africa,melhania didyma
Polar Meteorology and Climate,polar meteorology
Independent Church of Indian Land,stoney creek independent presbyterian chapel of prince william parish
Wild by Nature. (Steve Irwin 1962\u20132006),steve irwin
Automorphisms of the Complex Numbers,symmetry in mathematics
Faith-Boosting Genes: A search for the genetic basis of spirituality,vesicular monoamine transporter 2
THE ONE HUNDRED NEAREST STAR SYSTEMS,scr 1845−6357
New this month,list of international television series premieres on australian television in 2009
The Royal Society and the Voyage of HMS Endeavour 1768\u201371,edmond halley
Governor George Johnstone of British West Florida,hms trial (1744)
Felix Granda and His Work,félix granda
Porcine parvovirus: Properties and prevalence of a strain isolated in the United States,ungulate protoparvovirus 1
"Flying Blind, Flying Safe","flying blind, flying safe"
Haplopharynx rostratus Meixner (Turbellaria) mit den Nemertinen verglichen.,haplopharyngida
Lovastatin as treatment for neurocognitive deficits in neurofibromatosis type 1: phase I study,alcino j. silva
A dying universe: the long-term fate and evolution of astrophysical objects,ultimate fate of the universe
Essentials of Christian Music in Contemporary Times: A Prognosis,contemporary christian music
Food and beverage marketing to Latinos,food marketing
Howiesons Poort lithic raw material procurement patterns and the evolution of modern human behavior: a response to Minichillo (2006).,howiesons poort
The influence of media violence on youth,research on the effects of violence in mass media
A stem batrachian from the Early Permian of Texas and the origin of frogs and salamanders,labyrinthodontia
PET studies of memory: novel and practiced free recall of complex narratives,neuroscience and intelligence
Recent advances in intervention for early childhood anxiety,friends program
Terrestrial analogs and interrelationships,eridania quadrangle
Host-seeking behavior of Sarcoptes scabiei,mites of livestock
Spatial variability in the mechanical properties of Gilsocarbon,neutron moderator
Studies on the potato tuber,bark (botany)
"New records of azhdarchids (Pterosauria, Azhdarchidae) from the late Cretaceous of Russia, Kazakhstan, and Central Asia",azhdarchidae
British Planarians. Platyhelminthes: Tricladida. Keys and notes for the identification of the species (Synopses of the British Fauna),planaria
The impact of the body mass index (BMI) on laparoscopic hysterectomy for benign disease,david bardens
Spatial Networks,air transport network
"Triptycene1 (9,10-o-Benzenoanthracene)",triptycene
Cultural evolution in laboratory micro-societies including traditions of rule-giving and rule-following,dual inheritance theory
Patterns of Evolution in Western North American Mimulus (Phrymaceae),erythranthe lewisii
AFLP Phylogeny of Mimulus Section Erythranthe and the Evolution of Hummingbird Pollination,diplacus bolanderi
Reaction of Chromocene with Carboxylic Acids and Some Derivatives of Acetic Acid,chromium(ii) acetate
Pessimistic explanatory style and Cardiac Health: What is the relation and the mechanism that links them?,learned helplessness
Parameters for multiple constraints,margaret benston
Nucleotide composition of DNA and RNA from somatic tissues of humpback and its changes during spawning,epigenetic clock
Gender and prosocial values during adolescence: A research note,prosocial behavior
The Size of the Longest Filaments in the Universe,galaxy filament
Role of early experience in ant enslavement: a comparative analysis of a host and a non-host species,temnothorax unifasciatus
Promoting 'Relational Equity' and High Mathematics Achievement Through an Innovative Mixed Ability Approach,jo boaler
Diversity within the South African Dinocephalia,anteosauridae
Voodoo Science,the serpent and the rainbow (book)
Relations between emotional and social behaviour: a questionnaire study of individual differences,chris brand
Standards for systems biology,biochemical cascade
Pectoral fin loss in the Mastacembelidae: a new species from Lake Tanganyika,mastacembelus
"A diet high in whole and unrefined foods favorably alters lipids, antioxidant defenses, and colon function",whole food
"A new hominid from the upper Miocene of Chad, central Africa",human taxonomy
Approaches to personality inventory construction: A comparison of merits,personality test
The great storm and the fall of the first Tay Rail Bridge,tay bridge disaster
Inter-tribal trade in the Guiana Highlands,audrey butt colson
Interpersonal Attraction,interpersonal attraction
Neuroimaging as a New Tool in the Toolbox of Psychological Science,psychology
On the epoch of the Antikythera mechanism and its eclipse predictor,antikythera mechanism
"Multilateral Comparisons of Output, Input, and Productivity Using Superlative Index Numbers",total factor productivity
"Subsociality in leaf beetles (Coleoptera: Chrysomelidae: Cassidinae, Chrysomelinae)",beetle
Opening and closing of the bacterial RNA polymerase clamp,richard h. ebright
The Railways Of Britain: An Unstudied Map Corpus,stockton and darlington railway
High-precision 40Ar/39Ar age for the Jehol Biota,paleobiota of the yixian formation
"A fission track study of the terrigenous sedimentary sequences of the Morrison and Cloverly Formations in northeastern Bighorn Basin, Wyoming",deinonychus
"The effectiveness of group-based comprehensive risk-reduction and abstinence education interventions to prevent or reduce the risk of adolescent pregnancy, human immunodeficiency virus, and sexually transmitted infections: two systematic reviews for the Guide to Community Preventive Services",sex education in the united states
Studies on royal jelly and abnormal cholesterol and triglycerides.,royal jelly
Polydactyly in the earliest known tetrapod limbs,ichthyostegalia
Adoptive transfer of cytomegalovirus-specific CTL to stem cell transplant patients after selection by HLA\u2013peptide tetramers,mhc multimer
An algorithm for the machine calculation of complex Fourier series,timeline of numerical analysis after 1945
Relationships between parts A and B of the Trail Making Test,trail making test
The family Parvoviridae,parvoviridae
"Effects of salt loading in salt gland function in the euryhaline turtle, Malaclemys terrapin",diamondback terrapin
Forensic interviewing in child sexual abuse cases: Current techniques and future directions,children's use of information
Spectroscopic studies on organometallic compounds Part XII Infrared spectra of tetracarbonylcobalt complexes in the carbonyl stretching region,iain paul
A psychometric examination of the Interpersonal Sexual Objectification Scale among college men,sexual objectification
'Conservation is now a dead word': Marjory Stoneman Douglas and the transformation of American environmentalism,everglades
"A Middle Jurassic dinosaur trackway site from Oxfordshire, UK",titanosauria
Pyrrolizidine alkaloids: Their occurrence in honey from tansy ragwort (Senecio jacobaea L.),nectar
International Corporate Governance,corporate governance
La faune de reptiles et de poisons albiens de Timimoun (Sahara alg\xe9rien),carcharodontosaurus
Opposing Fascism in the West: The Experience of 'Il Corriere Del Popolo' in San Francisco in the Late 1930s,italian americans
The Ekman 60 faces test as a diagnostic instrument in frontotemporal dementia,affective neuroscience
The Satisfaction With Life Scale,ed diener
"New exact and asymptotically optimal heteroscedastic statistical procedures and tables, II.",behrens–fisher problem
Bridging broadband internet divides,digital divide
The significance of marriage: contrasts between white British and ethnic minority groups in England,john eekelaar
"Linda Richards and Nursing in Japan, 1885\u20131890",history of medicine
Bathing Behavior of Giant Anteaters (Myrmecophaga tridactyla),giant anteater
"The neuropterid fauna of Dominican and Mexican amber (Neuropterida, Megaloptera, Neuroptera)",antlion
Effects of humic substances derived from organic waste enhancement on the growth and mineral nutrition of maize,humus
Protein phosphatase 2A activates the HIV-2 promoter through enhancer elements that include the pets site,exon junction complex
Retinal waves are likely to instruct the formation of eye-specific retinogeniculate projections,retinal waves
Direct Atomic-Scale Observation of Redox-Induced Cation Dynamics in an Oxide-Supported Monolayer Catalyst: WOx/\u03b1-Fe2O3(0001),standing wave
Stenosing tenosynovinitis at the radial styloid process,finkelstein's test
Defensive tool use in a coconut-carrying octopus,tool use by animals
Abundant equals nested,ecological network
Jefferson fathered slave's last child,barbara chase-riboud
Synchronous diversification of Sulawesi's iconic artiodactyls driven by recent geological events,sulawesi
The pairing heap: a new form of self-adjusting heap,fibonacci heap
Systematic changes in the incoming plate structure at the Kuril trench,subduction
Locomotion Like a Wheel?,rotating locomotion in living systems
Evaluation and management of severe asthma,inhaled ciclosporin
Review of the yellow-bodied species of the genus Timia (Diptera: Ulidiidae) with description of two new species,timia persica
BAG3 mediates chaperone\u2010based aggresome\u2010targeting and selective autophagy of misfolded proteins,aggresome
Application of Information Theory and Extreme Physical Information to Carcinogenesis,extreme physical information
"Biostratigraphic and biogeographic implications of a hadrosaurid (Ornithopoda: Dinosauria) from the Upper Cretaceous Almond Formation of Wyoming, USA",2009 in archosaur paleontology
The 'Terra preta' phenomenon: a model for sustainable agriculture in the humid tropics,black carbon
Human envenomation from a wandering garter snake,western terrestrial garter snake
Sacbrood Virus of the Honeybee (Apis mellifera): Rapid Identification and Phylogenetic Analysis Using Reverse Transcription-PCR,list of diseases of the honey bee
A draft sequence of the Neandertal genome,homo
Experimental Social Psychology by Gardner Murphy; Lois Barclay Murphy,gardner murphy
Ancestral state reconstructions require biological evidence to test evolutionary hypotheses: A case study examining the evolution of reproductive mode in squamate reptiles,placentation
Large-scale mantle convection and the aggregation and dispersal of supercontinents,supercontinent cycle
A phylogenomic study of birds reveals their evolutionary history,tinamou
Two-particle correlations in continuum dipole transitions in Borromean nuclei,neutronium
Chytrids dominate arctic marine fungal communities,chytridiomycota
"10 Must-See Endangered Cultural Treasures: Chan Chan, Peru, End of an Empire",chan chan
On the determinants of Original Sin: an empirical investigation,ricardo hausmann
Robustness to Telephone Handset Distortion in Speaker Recognition by Discriminative Feature Design,deep learning
Local uses of Aristolochia species and content of aristolochic acid 1 and 2 \u2013 a global assessment based on bibliographic sources,aristolochia
Racotumomab-alum vaccine for the treatment of non-small-cell lung cancer,hugo sigman
An Introduction to Psychology by Gardner Murphy,gardner murphy
Morphology and histochemistry of the hyolingual apparatus in chameleons,chameleon
Phylogeography and Ethnogenesis of Aboriginal Southeast Asians,haplogroup d (mtdna)
"James Colquhoun Irvine, 1877-1952",scottish inventions and discoveries
Extensions of the picture superiority effect in associative recognition,picture superiority effect
Fire-Alarm Signals and the Political Oversight of Regulatory Agencies,bureaucratic drift
The Trafficking in Persons Report: a game of risk,human trafficking
Contextual variability and serial position effects in free recall,serial-position effect
Categorization of Scope 3 Emissions for Streamlined Enterprise Carbon Footprinting,carbon accounting
Neuroanatomical correlates of impaired decision-making and facial emotion recognition in early Parkinson's disease,affective neuroscience
Development of urogynecology in Europe,otto kalischer
"Fishes of the salonga national park, democratic republic of congo: survey and conservation issues",obscure snakehead
"Fabry-P\xe9rot resonator: spectral line shapes, generic and related Airy distributions, linewidths, finesses, and performance at low or frequency-dependent reflectivity",laser linewidth
Reinforcement-test sequences in paired associate learning,testing effect
"Characterization of the binding of the first selective radiolabelled histamine H3-receptor antagonist, 125I-iodophenpropit, to rat brain",iodophenpropit
Macrocyclic triocothecene mycotoxins in Brazilian species of Baccharis,plant use of endophytic fungi in defense
Whole-genome analyses resolve early branches in the tree of life of modern birds,neoaves
Improved approximations for the distribution of a heterogeneous risk portfolio,taylor's law
"[Chinees] ""New advances in the study of the primitive bird \'\'Confuciusornis\'\'",confuciusornis
Busoni the pianist \u2013 in Perspective,ferruccio busoni
Studies on a male eland\xd7 kudu hybrid.,tragelaphini
"rbcL and legume phylogeny, with particular reference to Phaseoleae, Millettieae, and allies",fabaceae
"Myennidini, a new tribe of the subfamily Otitinae (Diptera: Ulidiidae), with discussion of the suprageneric classification of the family. In: Freidberg A., ed. Biotaxonomy of Tephritoidea",timia pamirensis
Role of subplate neurons in functional maturation of visual cortical columns,axon guidance
Description and biological notes of the first species of Xenos (Strepsiptera: Stylopidae) parasitic in Polistes carnifex F. (Hymenoptera: Vespidae) in Mexico,strepsiptera
Color Appearance and the Emergence and Evolution of Basic Color Lexicons,color term
Community AIDS/HIV risk reduction: the effects of endorsements by popular people in three cities,peer education
A bondpolarizability approach to the intensity of Raman spectral bands of metal carbonyls in the 2000 cm1 region,iain paul
Social Network Targeting to Maximize Population Behavior Change: A Cluster Randomised Controlled Trial,nicholas christakis
Reproduction in the plains zebra Equus burchelli boehmi: behaviour and ecological factors,plains zebra
Whose Security? How white possession is reinforced in everyday speech about asylum seekers,white privilege
Comparisons of the hydraulics of water flows in Martian outflow channels with flows of similar scale on Earth,mare acidalium quadrangle
Effect of the Morphology of Hydrophilic Polymeric Matrices on the Diffusion and Release of Water Soluble Drugs,nicholas a. peppas
Is there always an influence of shoal size on predator hunting success?,shoaling and schooling
Unraveling the evolutionary radiation of the families of the Zingiberales using morphological and molecular evidence,ginger-families
Semiclassical expansion of quantum characteristics for many-body potential scattering problem,method of quantum characteristics
Medical News & Perspectives: Dietary Supplement Linked to Cases of Acute Hepatitis,methylhexanamine
