Title,page_title
Book reviews -- The Population Dynamics of the Mucajai Yanomama by John D. Early and John F. Peters,bibliography of south america
"David Jones, British chemist and 'court jester in the palace of science,' dies at 79 \n",david e. h. jones
Deyanira \xc1frica Melo,deyanira áfrica melo
Ditera Cyclorrhapha Calyptrata (I) Section (a) Tachinidae & Calliphoridae,chrysosomopsis aurata
Formation energy of Stone\u2013Wales defects in carbon nanotubes,stone–wales defect
"No. 56 of 1972 (National Parks and Wildlife Act, 1972)",wittelbee conservation park
Removal of a Tungsten Carbide Ring from the Finger of a Pregnant Patient: A Case Report Involving 2 Emergency Departments and the Internet,tungsten carbide
The Beginnings of TECO,daniel murphy (computer scientist)
The Maritime helicopter,agustawestland aw159 wildcat
The Medieval Parishes of Ballymore and Mullabrack,list of monastic houses in county armagh
Ustawa z dnia 27 pa\u017adziernika 1938 r. o podziale administracyjnym i tymczasowej organizacji administracji na obszarze Ziem Odzyskanych \u015al\u0105ska Cieszy\u0144skiego,guty (třinec)
"Cathetocephalus australis n. sp. (Cestoidea: Cathetocephalidae) from Australia, with a Proposal for Cathetocephalidea n. ord",copper shark
Hearts Aflame: A Reginald Barker Production Released by Metro,hearts aflame (film)
...And You Will Know Us by the Trail of Dead: Source Tags & Codes,source tags & codes
100 wickets: Local player's feat,ray allen (cricketer)
A Fifteenth-Century Chinese Diplomat in Herat,timeline of herat
A Third Contribution to the Ornithology of the British Cameroons,white-collared starling
A conservative proposes,virtually normal
A general practitioner study to evaluate the efficacy of 'Proctosedyl' ointment in the treatment of acute fissure-in-ano,proctosedyl
A model approach,agent-based model
A post-industrial paradigm: To integrate and automate manufacturing,system integration
ADCOM\u2019s Fighter Interceptor Squadrons,440th fighter-interceptor squadron
AEG \xfcbernimmt Schienenfahrzeugbereich von LEW,lew hennigsdorf
"AN/TPQ-36, AN/TPQ-37 Tests Termed 'Spectacular'",an/mpq-4
Active Volcanism on Io: Global Distribution and Variations in Activity,tupan patera
Advertising Aids for Busy Managers: Salome,salomé (1918 film)
Agarivorans albus Taxon Passport - StrainInfo,agarivorans albus
Agricultural Labourers in Patna - Gaya Region During the 19th Century,jajmani system
Akenside's Revision of the Pleasures of Imagination,the pleasures of the imagination
Albums of the Year 1999,tonight you are the special one
Aliens vs. Predator: Requiem,aliens vs. predator: requiem (video game)
Aminiphilus,aminiphilus
Antifeedant constituents from Fagara macrophylla,zanthoxylum gilletii
Arcobacter anaerophilus Taxon Passport - StrainInfo,arcobacter anaerophilus
As time goes by...,macromolecular chemistry and physics
"Background notes, Ghana",michael paul ansah
Belgian Congo,timeline of lubumbashi
Big League Jews,keith glauber
Billboard 200,elastica (album)
Brad - Shame/Interiors,interiors (brad album)
British Aero Engines 1956,bristol orion
Carnap's Meaning & Necessity and the Universalist Tradition,meaning and necessity
Cellular pattern formation during retinal regeneration: A role for homotypic control of cell fate acquisition,pattern formation
Charon's size and an upper limit on its atmosphere from a stellar occultation,extraterrestrial atmosphere
"Cliff\'s Next Challenge: ""Heathcliff""",heathcliff (musical)
Compressed breathing air \u2013 the potential for evil from within.,cascade filling system
Congregations,colin mcdowell
Construction Railways of the Upper Nepean Dams - Cordeaux Dam,upper nepean scheme
Consumer privacy and the market for customer information,personal data
Contents,the pitchfork review
Contribui\xe7\xe3o para o conhecimento do fen\xf3meno de urbaniza\xe7\xe3o em Angola,list of cities and towns in angola
Coordinate descent with arbitrary sampling II: expected separable overapproximation,peter richtarik
"Corrigendum: MTE 428, Math. Comp., v.22, 1968, pp. 903-907",gradshteyn and ryzhik
Cosmological production of superheavy magnetic monopoles,magnetic monopole
Cricket Chatter,john cottam
"Crusaders and Templars: Robert the Burgundian Lord of Craon and Sabl\xe9 and his Descendants, 1095-1192",robert ii of sablé
"D. H. Lawrence\'s ""Dark Page"": Narrative Primitivism in Women in Love and The Plumed Serpent",the plumed serpent
"Debates, Issue 1",daniel emmanuel asafo-agyei
Decisions: Administrative Law\u2014Price Regulation\u2014Statutory Interpretation,stabilization act of 1942
Definitive fossil evidence for the extant avian radiation in the Cretaceous,cretaceous–paleogene extinction event
Details:\xa0DSM-17617,niabella aurantiaca
Details:\xa0DSM-25228,pacificibacter marinus
Details:\xa0DSM-45047,glycomyces sambucus
Diabolical Conical Intersections,conical intersection
"Did the 11th Ciurcuit Crack ""Frac""? \u2013 Hydraulic Fracturing after the Court\'s Landmark LEAF Decision",hydraulic fracturing in the united states
"Du pan\xe9gyrique \xe0 l\u2019histoire : l\u2019archiviste Michel de Bernis, chroniqueur des comtes de Foix (1445)","john i, count of foix"
Dwain Esper Obituary,dwain esper
Earliest tea as evidence for one branch of the Silk Road across the Tibetan Plateau,emperor jing of han
Earth's earliest non-marine eukaryotes,timeline of the evolutionary history of life
Easier said than done,the flight to lucifer
East African Reptiles and Amphibians in the United States National Museum,amphibia in the 10th edition of systema naturae
Editor's Scientific Record,germanium
Emission-line diagnostics of T Tauri magnetospheric accretion. II. Improved model tests and insights into accretion physics,accretion (astrophysics)
En stasjon i Norge: Flekkefjord,flekkefjord station
Eros and civilization revisited,eros and civilization
Escaflowne Q&A,the vision of escaflowne
Evoked potential audiograms of the nurse shark (Ginglymostoma cirratum) and the yellow stingray (Urobatis jamaicensis),yellow stingray
Evolution of the Ethernet Local Computer Network,ethernet physical layer
FIFA 07,fifa 07
Farrakhan and the Jewish Rift; How It All Started,anti-defamation league
Feeding and associated electrical behavior of the Pacific electric ray Torpedo californica in the field,pacific electric ray
Feeding ecology of two high-order predators from south-eastern Australia: the coastal broadnose and the deepwater sharpnose sevengill sharks,sharpnose sevengill shark
Ferrimonas,ferrimonas
"Five new species of Eudactylina Van Beneden, 1853 (Copepoda, Siphonostomatoida, Eudactylinidae) parasitic on Japanese elasmobranchs",japanese angelshark
Freud's Last Laugh,the assault on truth
GOLD ALBUM \u4ed6\u8a8d\u5b9a\u4f5c\u54c1 1998\u5e7401\u6708\u5ea6,dreams come true discography
GOLD ALBUM \u4ed6\u8a8d\u5b9a\u4f5c\u54c1 2000\u5e741\u6708\u5ea6,muzai moratorium
GOLD ALBUM \u4ed6\u8a8d\u5b9a\u4f5c\u54c1 2000\u5e747\u6708\u5ea6,ayumi hamasaki discography
GOLD ALBUM \u4ed6\u8a8d\u5b9a\u4f5c\u54c1 2000\u5e749\u6708\u5ea6,masaharu fukuyama discography
GOLD ALBUM \u4ed6\u8a8d\u5b9a\u4f5c\u54c1 2001\u5e7406\u6708\u5ea6,smap discography
Generation length for mammals,african bush elephant
Global Airline Guide 2019 (Part One),ryukyu air commuter
Glycerol kinase activities in muscles from vertebrates and invertebrates,glycerol
"HIV gp120 vaccine - VaxGen: AIDSVAX, AIDSVAX B/B, AIDSVAX B/E, HIV gp120 vaccine - Genentech, HIV gp120 vaccine AIDSVAX - VaxGen, HIV vaccine AIDSVAX - VaxGen",aidsvax
Half a second to stop being wicked,wider than the sky
Happy Birthday NFL?,frank nied
Harold St. John—Career Synopsis and Bibliography,harold st. john
Higher Standard: Soccer Football,roy sheffield
Hogeschool-Universiteit Brussel,hogeschool-universiteit brussel
Hydrotalea,hydrotalea flava
Immobilon and thiopentone in the horse,henry felix clement hebeler
In Conversation: Swimmer/Model Nick Tan - Men's Folio,nicholas tan
Inner Workings: Icy ocean worlds offer chances to find life,explorer of enceladus and titan
Inselspital - Highly available and secure image data from the internet,inselspital
Interview with Elderly Instruments President Stan Werbin,elderly instruments
Introduction: Cinema in West Germany around 1968,christina gerhardt
"Investigations of Waterborne Pathogens in Eurasian Beaver (Castor fiber) from Telemark County, Southeast Norway",eurasian beaver
It's over!,ellen zitek
KIC 8462852: The Infrared Flux,tabby's star
"Kieron Richardson, Hollyoaks",niall rafferty
Lacibacter cauensis,lacibacter cauensis
Late Maastrichtian and Danian Ostracode Faunas from Northern Alaska: Reconstructions of Environment and Paleogeography,cretaceous–paleogene extinction event
Law and Economics and A.W. Brian Simpson,ronald coase
Legitimation Crisis/Theory and Practice/Knowledge and Human Interests (Book),knowledge and human interests
Libel Actions,richard ganthony
Lita Ford - The Bitch Is Back... Live,the bitch is back ... live
March of the Titans: The Locomotor Capabilities of Sauropod Dinosaurs,apatosaurus
"Matthew Rowlinson, Real Money and Romanticism",matthew rowlinson
McColl and Minimization,quine–mccluskey algorithm
Mechanical Abrasion and Intercrown Spacing,crown shyness
Mega-impact formation of the Mars hemispheric dichotomy,north polar basin (mars)
Mod\xe8les CU informations,bob berkowitz
Modeling the Spatial Distribution of Star Formation in Interacting Disk Galaxies,ngc 6872
Modern Science Makes A Try For Millions In Sunken Treasure Ship,hms lutine (1779)
Mortality and immortality: The Nobel Prize as an experiment into the effect of status upon longevity,nobel prize effect
Motilibacter rhizosphaerae Taxon Passport - StrainInfo,motilibacter rhizosphaerae
Nailed!,jac naylor
New Australian fungi,podoserpula
New Galactic embedded clusters and candidates from a WISE Survey,wide-field infrared survey explorer
News from around the country,timeline of new york city
Nomenclature of Carbohydrates: (Recommendations 1996),adenosine monophosphate
Notes on the old Cannon found in Malaya,malays (ethnic group)
Numerische Mathematik: Rechnen mit garantierter Genauigkeit,karlsruhe accurate arithmetic
"Obituary: James Christie, Esq.",james christie the younger
Observation of Gravitational Waves from a Binary Black Hole Merger,gravitational-wave observatory
Official Cut-Outs by the Chicago Board of Censors,the bells (1918 film)
On the Air,maniac mansion
On the optimization of some geometric parameters in 14 MeV neutron activation analysis,inverse trigonometric functions
"Original watercolours donated by Cornelius Sittardus to Conrad Gesner, and published by Gesner in his (1558\u20131670) works on aquatic animals",clathrus ruber
Overview,journal of pharmacy practice and research
PC Review: Rugby 2001,rugby (video game)
"Parliamentary Debates; Official Report, Part 1",regina asamany
Partnership dissolved by mutual consent.,jeremiah rotherham & co
Phenomenology of late Husserl as practical philosophy,the crisis of european sciences and transcendental phenomenology
Phloroglucinol Derivatives from Three Australian Marine Algae of the Genus Zonaria,zonaria (alga)
Poetry Doesn't Sell,aeneas francon williams
Population of Cuba,timeline of cienfuegos
Practical obstacles and their mitigation strategies in compressional optical coherence elastography of biological tissues,optical coherence elastography
Proactive conservation management of an island-endemic bird species in the face of global change,island scrub jay
RPM 100 Hit Tracks,feel this
Race-specific features and outcomes of nodular lymphocyte-predominant Hodgkin lymphoma: Analysis of the National Cancer Data Base,nodular lymphocyte predominant hodgkin lymphoma
Relationships of Cetacea -Artiodactyla- Among Mammals: Increased Taxon Sampling Alters Interpretations of Key Fossils and Character Evolution,list of marine mammal species
Releases,let them eat bingo
Return of the Tin Goose,stout bushmaster 2000
"Review of Jackson, Ronald L., II. Scripting the black masculine body: identity, discourse, and racial politics in popular media",ronald l. jackson ii
"Review: THEAUDIENCE - I Know Enough (I Don't Get Enough)/Harry, Don't Fetch The Water, eLLeFFe/Mercury",i know enough (i don't get enough)
"Reviews: Oh, You Women!","oh, you women!"
Reviews: The Bride's Play,the bride's play
Reviews: The Riddle: Woman,the riddle: woman
Ricoeur's Contributions to Psychoanalysis: A Critique of His Critics,the foundations of psychoanalysis
Rubellimicrobium,rubellimicrobium
Rugrats: Time Travelers,rugrats: time travelers
Running 8-bit software on dual-processor computers,mp/m
SBB bauen ETCS-R\xfcckfallebene ab,solothurn–wanzwil railway
Sale Offers Rejected,daniels motor company
Sayyid Talib and the Young Turks in Basra,timeline of basra
"Scientific Committee, March 28, 1893: The Antiquity of the Citron in Egypt",citron
Scientific Opinion on the use of Basic Methacrylate Copolymer as a food additive,methacrylate copolymer
Scooter Libby jokes,making false statements
Seeking Symmetry In Fourth Generation Warfare: Information Operations In The War Of Ideas,proactive cyber defence
Sega's Monkey Business,super monkey ball (video game)
Sex and reason,sex and reason
"Sexual Dissidence: Augustine to Wilde, Freud to Foucault/Reading the Text: Biblical Criticism and Literary Theory",sexual dissidence
Sorry review,sorry! (video game)
Sports-Related Recurrent Brain Injuries -- United States,closed-head injury
Storage-Efficient Representation of Decimal Data,chen–ho encoding
Subunit composition of VRAC channels determines substrate specificity and cellular resistance to Pt\u2010based anti\u2010cancer drugs,lrrc8c
Sugar Profiles of Maple Syrup Grades,maple syrup
Super Nintendo It's Here!!!,list of f-zero media
Surface Ices and the Atmospheric Composition of Pluto,makemake
Ten Years of Interracial Housing,thomas farrell (general)
Terrestrial isopods (Isopoda: Oniscidea) in and near the Zbra\u0161ov Aragonit Caves (Czech Republic),zbrašov aragonite caves
"The ""Spectator"" in Alien Hands",the spectator
"The ""sissy boy syndrome"" and the development of homosexuality (Book Review)","the ""sissy boy syndrome"" and the development of homosexuality"
The Decorations for Archduke Leopold William's State Entry into Antwerp,timeline of antwerp
The Electric Eye,star trek (1971 video game)
The Expression of Negation in British Teenagers' Language: A Preliminary Study,bergen corpus of london teenage language
The Goal of Perfection,steinway vertegrand
The Higher Arithmetic,logarithmic number system
The Journal interviews: 1LT Elizabeth A. Tourville,pershing missile bibliography
"The Little Old Lady Has Teeth: The U.S. Federal Trade Commission and the Advertising Industry, 1970\u20131973",caspar weinberger
The Myth of the 1970s Global Cooling Scientific Consensus,william connolley
The Origin of Spurious Solutions in Computational Electromagnetics,maxwell's equations
The Positions of Lanthanum (Actinium) and Lutetium (Lawrencium) in the Periodic Table,periodic table
The Role of Computers\n,the pawn
The Sanger Mouse Genetics Programme: high throughput characterisation of knockout mice,znf182
The Structure of \u03b3-Brass,brass
"The Tehran Conference, 1943",the holocaust in poland
The Vitamin B Complex,david landsborough thomson
"The crater lake and hydrothermal system of Mount Pinatubo, Philippines: evolution in the decade after eruption",lake pinatubo
The evolutionary history of the elliptical galaxy NGC 1052,ngc 1052
The importance of values in evidence-based medicine,patient participation
"Trachones, Attikis \u03a4\u03c1\u03ac\u03c7\u03c9\u03bd\u03b5\u03c2, \u0391\u03c4\u03c4\u03b9\u03ba\u03ae\u03c2",euonymeia
Transportation Research Circular Number E-3145 \u2013 Joint International Light Rail Conference: Growth and Renewal,max blue line
"Trophic ecology of elasmobranchs caught off Gujarat, India, as inferred from stable isotopes",rhina ancylostoma
"Twisted Sister - ""Love Is for Suckers""",love is for suckers
Two Shark-bitten Whale Skeletons from Coastal Plain Deposits of South Carolina,dusky shark
Tyrannosaur Life Tables: An Example of Nonavian Dinosaur Population Biology,specimens of tyrannosaurus
U. Delaware Reaches Accord On Race Studies,linda gottfredson
Volcanism on Io: Estimation of eruption parameters from Galileo NIMS data,zamama (volcano)
Voucher Privatisation in Russia: Structural Consequences and Mass Response in the Second Period of Reform,privatization in russia
"Walter Whitehead, F.R.C.S.Edin., F.R.S.Edin., Consulting Surgeon To The Manchester Royal Infirmary; Ex-President Of The British Medical Association",walter whitehead
Was Nazi eugenics created in the US?,wilhelm schallmayer
Webster University 100 years,webster university
What is Formal in Husserl's Logical Investigations?,logical investigations (husserl)
White Dog,white dog (gary novel)
"William of Windsor in Ireland, 1369-1376",carlow county (parliament of ireland constituency)
World airline directory\u2013Xinjiang Airlines,china xinjiang airlines
,list of aircraft (ma)
,alaska (pamphlet)
"""Like a Might Wall:"" The armies of the Qara Khitai",battle of qatwan
"Notes on the Mammalian Carnivores of the Cape Province, South Africa",common genet
Will Power (page 1 of 3),will forte
Royal Naval Air Service: Appointments,thomas gerrard (raf officer)
The Notes of the Rif Revolt,robert gordon-canning
William Henry Wittrick 1922-1986,bill wittrick
Queen Mary's Audience Chamber at Holyroodhouse,holyrood palace
Religious and cultural traits in HIV/AIDS epidemics in sub-Saharan Africa,somalia
Stirling Ancient Bridge (Stirling; Logie parishes),battle of stirling bridge
(untitled),list of shipwrecks in 1766
(untitled),list of shipwrecks in 1767
(untitled),list of shipwrecks in 1767
(untitled),list of shipwrecks in 1776
(untitled),list of shipwrecks in 1776
(untitled),list of shipwrecks in 1762
(untitled),list of shipwrecks in 1763
(untitled),list of shipwrecks in 1773
(untitled),list of shipwrecks in 1753
(untitled),list of shipwrecks in 1753
The Marine List,list of shipwrecks in 1809
The Marine List,list of shipwrecks in 1806
The Marine List,list of shipwrecks in 1806
The Marine List,list of shipwrecks in 1788
The Marine List,list of shipwrecks in 1783
The Marine List,list of shipwrecks in 1784
The Marine List,list of shipwrecks in 1795
The Marine List,list of shipwrecks in 1795
The Marine List,list of shipwrecks in 1808
The Marine List,list of shipwrecks in 1804
(untitled),list of shipwrecks in 1770
(untitled),list of shipwrecks in 1773
(untitled),list of shipwrecks in 1752
The Marine List,list of shipwrecks in 1793
The Marine List,list of shipwrecks in 1793
The Marine List,list of shipwrecks in 1797
The Marine List,list of shipwrecks in 1798
The Marine List,list of shipwrecks in 1798
The Marine List,list of shipwrecks in 1798
"Nya minfartyget ""Carlskrona"" sj\xf6satt. Kungen d\xf6pte ""\xc4lvsnabbens"" eftertr\xe4dare",hswms carlskrona (p04)
Happy Playing Billyball,opening day
Pomona Emigrant Ship,list of shipwrecks in april 1859
Caltrans Increases Service,capitol corridor
Psalidopus: the scissor-foot shrimps (Crustacea: Decapoda: Caridea),caridea
New Oak Galls in Worcestershire,andricus grossulariae
Radiohead: The Bends,the bends (album)
Veikalas apie gudonus,aleksandras račkus
"McGuinness v. the United Kingdom, no. 39511/98",oath of allegiance (united kingdom)
The Fix,the fix (album)
Royal Air Force: Appointments,frederic laurence
History of a gene patent: tracing the development and application of commercial BRCA testing,implications of u.s. gene patent invalidation on australia
Steve's Collectible Corner Remembering Jo-Han Models,rambler marlin
Evaluation of graphite safety issues for the British production piles at Windscale,graphite-moderated reactor
History's implications for Taiwan's Constitution,chen yi (kuomintang)
U.S. Deployment of Nuclear Weapons in 1950s South Korea & North Korea's Nuclear Development: Toward Denuclearization of the Korean Peninsula (English version),north korea and weapons of mass destruction
"Wa, Vinta, and Trimaran",vinta
Erik Magnus Anderberg,erik anderberg
Collision en Italie : un retard dans les travaux mis en cause,andria–corato train collision
Real World: Concert Line Array Loudspeakers,david gunness
Mollusc Shells Found at the Yar\u0131mburgaz Cave,yarımburgaz cave
Manga/Strategy Guide,list of metroid media
10 Questions With...Carroll O'Connor,carroll o'connor
World catalog of terrestrial isopods (Isopoda: Oniscidea) \u2014 revised and updated version,pseudarmadillo
Lakes of the Rub' al-Khali,rub' al khali
Leonid L. Rubchinsky et al. (2007) Tremor.,tremor
Seed plants of Fiji: an ecological analysis,xylosma
The End of Cosmology?,dark energy
Sin\xe9ad O'Connor: The Lion and the Cobra,mandinka (song)
What is a 'Sovereign Citizen'?,posse comitatus (organization)
Transport,transport in slovenia
DJ Shadow interview,endtroducing.....
Libertarian Feminism and trans people,sharon presley
The Bhopal Disaster 1984 \u2013 working conditions and the role of the trade unions,bhopal disaster
"Population Change of the Klang-Langat Extended Metropolitan Region, Maalaysia, 1957\u20132000",klang (city)
"A head and hooves burial beneath a round barrow, with other Neolithic and Bronze Age sites on Hemp Knoll, near Avebury, Wiltshire",hoof
Descriptions of New Pyralidae of the Subfamilies Crambinae and Siginae,ancylolomia perfasciata
Bytelines - News and speculation about personal computing,cp/m-86
Virus!,sca (computer virus)
The Marine List,list of shipwrecks in 1819
The Marine List,list of shipwrecks in 1818
The Marine List,list of shipwrecks in may 1823
The Marine List,list of shipwrecks in december 1823
The Marine List,list of shipwrecks in may 1825
The Marine List,list of shipwrecks in october 1825
The Marine List,list of shipwrecks in february 1825
The Marine List,list of shipwrecks in 1815
Marine List,list of shipwrecks in 1813
Marine List,list of shipwrecks in 1813
The Marine List,list of shipwrecks in 1815
Marine List,list of shipwrecks in 1812
Marine List,list of shipwrecks in 1811
The Marine List,list of shipwrecks in 1818
The Marine List,list of shipwrecks in january 1820
The Marine List,list of shipwrecks in february 1824
The Marine List,list of shipwrecks in september 1826
The oldest titanosaurian sauropod of  the Northern Hemisphere,volgatitan
Deftones: White Pony,white pony
CCM Magazine Hot Hits: AC Charts 1978-2001,wide eyed (nichole nordeman album)
"On a New Type of Electric Furnace, with a Redetermination of the Melting-Point of Platinum",tube furnace
School & Society,middle tennessee blue raiders football
Busman's Holiday,marie hansen
"Hey, Mr. DJ",without you (david guetta song)
Sheffield Football Association,sheffield rules
Robust Lunar Exploration Using an Efficient Lunar Lander Derived from Existing Upper Stages,rl10
,arimatsu hideyoshi
Object Recognition Using Three-Dimensional Information,holovid
"'A soundtrack to the insurrection': street music, marching bands and popular protest",street performance
"Baltimore & Ohio R. Co. v. Goodman, 275 U.S. 66",standard of care
ARIA Jazz & Blues Albums \u2013 Week Commencing 17th September 2007,the very best of diana krall
A description of some newly discovered Species and Characters of a new genus of Areinidaea,james hardy (naturalist)
How the Pharmaceutical Benefits Scheme began,attorney-general (vic) ex rel dale v commonwealth
On-line learning migration: From social learning theory to social presence theory in a CMC environment,social presence theory
Pornography,pornography (album)
A captured asteroid : Our David's stone for shielding earth and providing the cheapest extraterrestrial material,propellant depot
Rheumatoid arthritis and periodontal disease,porphyromonas gingivalis
Hepatocyte growth factor profile with breast cancer,breast development
Optimizing Adequacy of Bowel Cleansing for Colonoscopy: Recommendations From the US Multi-Society Task Force on Colorectal Cancer,colonoscopy
Transduction efficiencies of novel AAV vectors in mouse airway epithelium in vivo and human ciliated airway epithelium in vitro,adeno-associated virus
"A prospective, open-label trial of galantamine in autistic disorder",galantamine
Haemangioblastoma of the central nervous system in von Hippel-Lindau disease. French VHL Study Group,hemangioblastoma
The prognosis of generalized pustular psoriasis,generalized pustular psoriasis
Acupuncture performed around the time of embryo transfer: a systematic review and meta-analysis,acupuncture
"Ampiroxicam, an anti-inflammatory agent which is a prodrug of piroxicam",ampiroxicam
Management of cutaneous verruciform xanthoma,verruciform xanthoma
The Rational Clinical Examination. Does this patient have abnormal central venous pressure?,abdominojugular test
A68930: a potent agonist selective for the dopamine D1 receptor,a-68930
Amyloxenasma elongatissimum sp. nov.,amyloxenasma
Type studies in North American species of Bolbitiaceae belonging to the genera Conocybe and Pholiotina,agrocybe
Molecular systematics of dictyostelids: 5.8S ribosomal DNA and internal transcribed spacer region analyses,acytostelium
Subtilases: the superfamily of subtilisin-like serine proteases,subtilase
[A phase II study of SM-5887 for advanced gastric cancer],amrubicin
Torque Teno Virus (TTV) distribution in healthy Russian population,anelloviridae
"Ifosfamide, carboplatin and etoposide (ICE) combined with 41.8 degrees C whole body hyperthermia in patients with refractory sarcoma",alkylating antineoplastic agent
Environmental Tobacco Smoke and Risk of Malignant Lymphoma in Pet Cats,passive smoking
Delayed onset of electromyographic activity of the vastus medialis relative to the vastus lateralis may be related to physical activity levels in females with patellofemoral pain,patellar dislocation
Expression of inhibitor of growth 4 by HSV1716 improves oncolytic potency and enhances efficacy,oncolytic virus
Superoxide Ion: Generation and Chemical Implications,reactive oxygen species
New frontiers in oncolytic viruses: optimizing and selecting for virus strains with improved efficacy,oncolytic virus
Alternative tobacco product use and smoking cessation: a national study,smoking cessation
A brief history of the European Society for the Study of Tourette syndrome,history of tourette syndrome
Transparent Carbon Nanotube Network for Efficient Electrochemiluminescence Devices,electrochemiluminescence
Pseudomonas syringae pv. Tomato DC3000: A Model Pathogen for Probing Disease Susceptibility and Hormone Signaling in Plants,pseudomonas syringae
Lack of association between gene variants in the ALMS1 gene and Type 2 diabetes mellitus,"alms1, centrosome and basal body associated protein"
Combined antagonism of glutamate mGlu5 and adenosine A2A receptors interact to regulate alcohol-seeking in rats,mtep
Polyploidy and genome evolution in plants,karyotype
Toward understanding the assembly and structure of KATP channels,atp-sensitive potassium channel
"Celastrol, a potent antioxidant and anti-inflammatory drug, as a possible treatment for Alzheimer's disease.",quinone methide
Nucleolar proteome dynamics.,hist1h2ac
Nucleotide excision repair disorders and the balance between cancer and aging,nucleotide excision repair
"The neuroprotective effects of CGP 3466B in the best in vivo model of Parkinson's disease, the bilaterally MPTP-treated rhesus monkey",omigapil
"The wasps, bees and ants (Insecta: Vespida=Hymenoptera) from the Insect Limestone (Late Eocene) of the Isle of Wight, UK",1920 in paleontology
The imprinted H19 gene is a marker of early recurrence in human bladder carcinoma,h19 (gene)
Effects of xenoestrogen treatment on zona radiata protein and vitellogenin expression in Atlantic salmon (Salmo salar),xenoestrogen
"Effect of tesofensine on bodyweight loss, body composition, and quality of life in obese patients: a randomised, double-blind, placebo-controlled trial",neurosearch
Vascular endothelial growth factor (VEGF)-induced up-regulation of CCN1 in osteoblasts mediates proangiogenic activities in endothelial cells and promotes fracture healing,cyr61
Transcriptional control of axonal guidance and sorting in dorsal interneurons by the Lim-HD proteins Lhx9 and Lhx1,lim homeobox 9
Vinpocetine increases cerebral blood flow and oxygenation in stroke patients: a near infrared spectroscopy and transcranial Doppler study,neuroprotection
Druggability Assessment of Allosteric Proteins by Dynamics Simulations in the Presence of Probe Molecules,druggability
"Congenital hypothyroidism, spiky hair, and cleft palate",bamforth–lazarus syndrome
Removal of chromium (VI) ions from aqueous solution by adsorption onto two marine isolates of Yarrowia lipolytica,yeast
Chalciporus piperatoides in North America,chalciporus piperatus
"Riluzole treatment, survival and diagnostic criteria in Parkinson plus disorders: The NNIPPS Study",neuroscience of aging
The endocytic protein alpha-Adaptin is required for numb-mediated asymmetric cell division in Drosophila,numb (gene)
Liposome-mediated macrophage depletion: an experimental approach to study the role of testicular macrophages in the rat,testicular immunology
Mitochondrial-specific thymidine kinase,thymidine kinase in clinical chemistry
Abdominal aortic aneurysm in high-risk patients. Outcome of selective management based on size and expansion rate,abdominal aortic aneurysm
Septicemia caused by Streptococcus canis in a human,streptococcus canis
Synthetic lethality by targeting EZH2 methyltransferase activity in ARID1A-mutated cancers,synthetic lethality
Microvolt T-wave alternans and the risk of death or sustained ventricular arrhythmias in patients with left ventricular dysfunction,t wave alternans
"Notulae ad Floram agaricinam neerlandicam XXIV\u2013XXVIII. Some taxonomic and nomenclatural changes in the Tricholomataceae, tribus Clitocybeae",hygrophoropsis aurantiaca
Craniopagus parasiticus. Everard Home's Two-Headed Boy of Bengal and some other cases,craniopagus parasiticus
Cloning of a cDNA for steroid sulfatase: frequent occurrence of gene deletions in patients with recessive X chromosome-linked ichthyosis,x-linked ichthyosis
Bortezomib-mediated 26S proteasome inhibition causes cell-cycle arrest and induces apoptosis in CD-30+ anaplastic large cell lymphoma,proteasome inhibitor
Inactivated bovine herpesvirus 1 marker vaccines are more efficacious in reducing virus excretion after reactivation than a live marker vaccine,bovine alphaherpesvirus 1
"Efflux function, tissue-specific expression and intracellular trafficking of the Zn transporter ZnT10 indicate roles in adult Zn homeostasis",solute carrier family 30 member 10
Baseline toxicity of several pesticides to Hyaliodes vitripennis (Say) (Hemiptera: Miridae),flusilazole
Prevalence of refractive error in Bangladeshi adults: results of the National Blindness and Low Vision Survey of Bangladesh,astigmatism (optical systems)
Epidemiology and recent trends of severe sepsis in Spain: a nationwide population-based analysis (2006-2011).,organ dysfunction
"Peptides from the calcitonin genes: molecular genetics, structure and function",amylin family
Dendritic targeting in the leg neuropil of Drosophila: the role of midline signalling molecules in generating a myotopic map,slit-robo
Laparoscopic marsupialization of symptomatic polycystic kidney disease,autosomal dominant polycystic kidney disease
Effects of Khaya grandifoliola on red blood cells and bone mineral content in rats,khaya grandifoliola
Public use of automated external defibrillators,automated external defibrillator
The p300/CBP-associated factor (PCAF) is a cofactor of ATF4 for amino acid-regulated transcription of CHOP,amino acid response
"Complete remission of primary plasma cell leukemia with bortezomib, doxorubicin, and dexamethasone: a case report",list of hematologic conditions
"Neuropilin-2, a novel member of the neuropilin family, is a high affinity receptor for the semaphorins Sema E and Sema IV but not Sema III",neuropilin 2
The role of mechanical forces and adenosine in the regulation of intestinal enterochromaffin cell serotonin secretion,vesicular monoamine transporter 1
Origin Of HIV Type 1 In Colonial French Equatorial Africa?,history of hiv/aids
Secretin as a neurohypophysial factor regulating body water homeostasis,secretin
Rate of development of pulmonary O2 toxicity in man during O2 breathing at 2.0 Ata,christian j. lambertsen
Dietitians Association of Australia review paper. The dietary management of food allergy and food intolerance in children and adults,elimination diet
Some physical properties of three sugar dehydrogenases from a pseudomonad,galactose 1-dehydrogenase (nadp+)
