Title,page_title
Towards a proteome-scale map of the human protein-protein interaction network,snapc1
Towards a proteome-scale map of the human protein-protein interaction network,utp14a
Towards a proteome-scale map of the human protein-protein interaction network.,kbtbd7
Towards a proteome-scale map of the human protein-protein interaction network.,tra2a
Structural organization and expression patterns of the human and mouse genes for the type I procollagen COOH-terminal proteinase enhancer protein,pcolce
Systematic subcellular localization of novel proteins identified by large-scale cDNA sequencing,nip30
Systematic subcellular localization of novel proteins identified by large-scale cDNA sequencing.,parp8
Systematic subcellular localization of novel proteins identified by large-scale cDNA sequencing.,poli
Structure of the Sec13/31 COPII coat cage.,sec13
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",gpr52
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",nupl1
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",ptms (gene)
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",rnf220
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",spa17
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",srprb
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",tob2
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",wdr26
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",imp4
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",lgals3bp
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",lrg1
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",reticulon 4 receptor
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",st6galnac2
An in vitro transcription system that recapitulates equine infectious anemia virus tat-mediated inhibition of human immunodeficiency virus type 1 Tat activity demonstrates a role for positive transcription elongation factor b and associated proteins in the mechanism of Tat activation,htatsf1
A novel low-density lipoprotein receptor-related protein mediating cellular uptake of apolipoprotein E-enriched beta-VLDL in vitro,lrp10
Proteomic analysis of the mammalian mitochondrial ribosome. Identification of protein components in the 28 S small subunit,mrps18a
Identification and characterization of the potential promoter regions of 1031 kinds of human genes,pin4
Sequence comparison of human and mouse genes reveals a homologous block structure in the promoter regions.,hsd17b12
Sequence comparison of human and mouse genes reveals a homologous block structure in the promoter regions.,nefm
"The nuclear PP1 interacting protein ZAP3 (ZAP) is a putative nucleoside kinase that complexes with SAM68, CIA, NF110/45, and HNRNP-G.",ylpm1
The 100-kDa chain of nicein/kalinin is a laminin B2 chain variant,"laminin, gamma 2"
Lack of evidence for functional ADP-activated human P2X1 receptors supports a role for ATP during hemostasis and thrombosis,p2rx1
Candidate gene/loci studies in cleft lip/palate and dental anomalies finds novel susceptibility genes for clefts.,mthfd1l
A genetic screen implicates miRNA-372 and miRNA-373 as oncogenes in testicular germ cell tumors.,lats2
Large scale identification of human hepatocellular carcinoma-associated antigens by autoantibodies,kiaa1166
[Increased atria expression of receptor activity-modifying proteins in heart failure patients],ramp3
"PIG-A and PIG-H, which participate in glycosylphosphatidylinositol anchor biosynthesis, form a protein complex in the endoplasmic reticulum.",pigc
From ORFeome to Biology: A Functional Genomics Pipeline,tuftelin
From ORFeome to biology: a functional genomics pipeline.,phpt1
Localisation of aryl sulfotransferase expression in human tissues using hybridisation histochemistry and immunohistochemistry.,sult1a2
Protein kinase C activation downregulates human organic anion transporter 1-mediated transport through carrier internalization,organic anion transporter 1
"Drosophila Ack targets its substrate, the sorting nexin DSH3PX1, to a protein complex involved in axonal guidance.",wasf2
"Molecular cloning of ESET, a novel histone H3-specific methyltransferase that interacts with ERG transcription factor",hist1h3a
Leukemia proto-oncoprotein MLL forms a SET1-like histone methyltransferase complex with menin to regulate Hox gene expression.,utp18
Mutation analysis of the PIG-A gene in Korean patients with paroxysmal nocturnal haemoglobinuria,piga
Large-scale concatenation cDNA sequencing.,rims2
Cloning and functional analysis of cDNAs with open reading frames for 300 previously undefined genes expressed in CD34+ hematopoietic stem/progenitor cells.,stoml2
Monoubiquitination of human histone H2B: the factors involved and their roles in HOX gene regulation,hist2h2bf
"Complex expression pattern of the TNF region gene LST1 through differential regulation, initiation, and alternative splicing",ncr3
Initial assessment of human gene diversity and expression patterns based upon 83 million nucleotides of cDNA sequence,fxyd2
The human immunodeficiency virus type 1 Vpr transactivator: cooperation with promoter-bound activator domains and binding to TFIIB,polr2f
Cleft lip and palate: new genetic clues,tbx22
A novel Rab6-interacting domain defines a family of Golgi-targeted coiled-coil proteins,golga4
Somatic cell genetic evidence for the presence of a gene for citrullinemia on human chromosome 9,argininosuccinate synthetase 1
An evaluation of the assembly of an approximately 15-Mb region on human chromosome 13q32-q33 linked to bipolar disorder and schizophrenia,cldn10
An evaluation of the assembly of an approximately 15-Mb region on human chromosome 13q32-q33 linked to bipolar disorder and schizophrenia,mirh1
A major quantitative trait locus determining serum leptin levels and fat mass is located on human chromosome 2,lsl (gene)
Structural basis for inhibition of the insulin receptor by the adaptor protein Grb14,grb14
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC)",cxxc1
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC)",rnf38
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC)",chst12
"Expression of cold-inducible RNA-binding protein in the normal endometrium, endometrial hyperplasia, and endometrial carcinoma",cirbp
Studies define role of microRNA in cancer,mirh1
PAR1-type thrombin receptor stimulates migration and matrix adhesion of human colon carcinoma cells by a PKCepsilon-dependent mechanism,par1 (gene)
Expression of the gene for tear lipocalin/von Ebner's gland protein in human prostate,lipocalin 1
"Killer Ig-like receptor haplotype analysis by gene content: evidence for genomic diversity with a minimum of six basic framework haplotypes, each with multiple subsets",kir2ds4
Komrower Lecture. Molecular basis of phenotype expression in homocystinuria,cystathionine beta synthase
"Human Plasma N-Glycoproteome Analysis by Immunoaffinity Subtraction, Hydrazide Chemistry, and Mass Spectrometry",pcyox1
"Core Histones and HIRIP3, a Novel Histone-Binding Protein, Directly Interact with WD Repeat Protein HIRA",hist1h2bk
Shotgun identification of protein modifications from protein complexes and lens tissue,crybb3
Divergent retroviral late-budding domains recruit vacuolar protein sorting factors by using alternative adaptor proteins,chmp4b
Molecular cloning of alpha 5(IV) collagen and assignment of the gene to the region of the X chromosome containing the Alport syndrome locus,"collagen, type iv, alpha 5"
Construction of expression-ready cDNA clones for KIAA genes: manual curation of 330 KIAA cDNA clones,tnrc15
"Cloning and characterization of RLPK, a novel RSK-related protein kinase",hist1h1b
"Global, in vivo, and site-specific phosphorylation dynamics in signaling networks",60s ribosomal protein l24
"Global, in vivo, and site-specific phosphorylation dynamics in signaling networks",usp36
"Complete sequencing and characterization of 21,243 full-length human cDNAs",calcoco1
"Complete sequencing and characterization of 21,243 full-length human cDNAs",cplx2
"Complete sequencing and characterization of 21,243 full-length human cDNAs",pdlim2
Lysophosphatidylcholine impairs endothelial barrier function through the G protein-coupled receptor GPR4,gpr4
Towards a proteome-scale map of the human protein-protein interaction network,mall
Expression and properties of human liver beta-ureidopropionase,upb1
D57 and D58 Classes - Design Differences and Power Comparisons,gresley conjugated valve gear
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",rbm6
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",tbcb
Construction and characterization of a full length-enriched and a 5'-end-enriched cDNA library,folate receptor 1
From ORFeome to biology: a functional genomics pipeline,prss23
Role of Deltex-1 as a transcriptional regulator downstream of the Notch receptor,dtx2
Monoubiquitination of human histone H2B: the factors involved and their roles in HOX gene regulation,hist1h2bd
Assessment of different sunspot number series using the cosmogenic isotope 44Ti in meteorites,superflare
"Revision of Lobogenesis razowski and Odonthalitus razowski (Lepidoptera: Tortricidae: Tortricinae), with comments on their monophyly",lobogenesis lobata
Game Reviews,against the cult of the reptile god
The Politics of National Aggression: Congress and the First Seminole War,"history of u.s. foreign policy, 1801–1829"
A taxonomic revision of Caryocolum (Lepidoptera: Gelechiidae),caryocolum vartianorum
Torre Egger's Southeast Face,torre egger
Special Forces Combat Knife!,chris reeve knives
Quantal Response Equilibria for Normal Form Games,matching pennies
Chemical abundances in Hg-Mn stars,beta tauri
Cavity ring-down spectroscopy: Experimental schemes and applications,cavity ring-down spectroscopy
TSR Previews,fiend folio
ADAM12 induces actin cytoskeleton and extracellular matrix reorganization during early adipocyte differentiation by regulating beta1 integrin function,adam12
Transporter gene expression in lactating and nonlactating human mammary epithelial cells using real-time reverse transcription-polymerase chain reaction.,concentrative nucleoside transporter 1
Heterogeneous RNA-binding protein M4 is a receptor for carcinoembryonic antigen in Kupffer cells,ceacam5
Large-scale characterization of HeLa cell nuclear phosphoproteins.,dync1li1
A probability-based approach for high-throughput protein phosphorylation analysis and site localization,dlgap5
A probability-based approach for high-throughput protein phosphorylation analysis and site localization.,erc1
A physical and functional map of the human TNF-alpha/NF-kappa B signal transduction pathway.,bag2
Analysis of the 1.1-Mb human alpha/delta T-cell receptor locus with bacterial artificial chromosome clones.,or4e2
"The Secreted Protein Discovery Initiative (SPDI), a Large-Scale Effort to Identify Novel Human Secreted and Transmembrane Proteins: A Bioinformatics Assessment",b3galnt1
Characterization of the Epha1 receptor tyrosine kinase: expression in epithelial tissues.,eph receptor a1
"Cloning of the cDNA encoding human C/EBP gamma, a protein binding to the PRE-I enhancer element of the human interleukin-4 promoter.",cebpg
The DNA sequence and comparative analysis of human chromosome 20.,chrna4
Heterozygous MDR3 missense mutation associated with intrahepatic cholestasis of pregnancy: evidence for a defect in protein trafficking.,abcb4
Human immunodeficiency virus type 1 activates the classical pathway of complement by direct C1 binding through specific sites in the transmembrane glycoprotein gp41,c1qa
Eph receptors and ligands comprise two major specificity subclasses and are reciprocally compartmentalized during embryogenesis,ephrin a4
beta-Arrestin-dependent constitutive internalization of the human chemokine decoy receptor D6.,ccbp2
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).","capping protein (actin filament) muscle z-line, alpha 1"
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",ergic3
Growth inhibition of granulocyte-macrophage colony-forming cells by human cytidine deaminase requires the catalytic function of the protein.,cytidine deaminase
"Neurofibrillary tangle-associated collapsin response mediator protein-2 (CRMP-2) is highly phosphorylated on Thr-509, Ser-518, and Ser-522",dpysl2
"Characterization of the gene for human EMMPRIN, a tumor cell surface inducer of matrix metalloproteinases",basigin
HES-1 inhibits 17beta-estradiol and heregulin-beta1-mediated upregulation of E2F-1.,c21orf33
Expression of a disintegrin-like protein in cultured human vascular cells and in vivo.,adam15
A family of fatty acid transporters conserved from mycobacterium to man.,very long-chain acyl-coa synthetase
Organization and evolution of the cytochrome P450 CYP2A-2B-2F subfamily gene cluster on human chromosome 19.,cyp2f1
Mutations in the CHST6 gene in patients with macular corneal dystrophy: immunohistochemical evidence of heterogeneity.,chst6
Localization of the gene encoding the alpha 2/delta-subunits of the L-type voltage-dependent calcium channel to chromosome 7q and analysis of the segregation of flanking markers in malignant hyperthermia susceptible families.,cacna2d1
Refined 2.7 centimorgan locus in Xp21.3-22.1 for a nonspecific X-linked mental retardation gene (MRX54),aristaless related homeobox
"Evolution of the hominoid semenogelin genes, the major proteins of ejaculated semen",semg2
"Protein-tyrosine phosphatase D1, a potential regulator and effector for Tec family kinases",bmx (gene)
Location and alternative splicing of type XIII collagen RNA in the early human placenta.,"collagen, type xiii, alpha 1"
"Characterization of the secreted, native gp120 and gp160 of the human immunodeficiency virus type 1",b4galt3
"A novel dynamin-associating molecule, formin-binding protein 17, induces tubular membrane invaginations and participates in endocytosis.",ctbs
Positive transcription elongation factor B phosphorylates hSPT5 and RNA polymerase II carboxyl-terminal domain independently of cyclin-dependent kinase-activating kinase.,ctdspl
Diversification of transcriptional modulation: large-scale identification and characterization of putative alternative promoters of human genes,edem3
Cystathionine beta-synthase mutations in homocystinuria,cystathionine beta synthase
Localization of human cadherin genes to chromosome regions exhibiting cancer-related loss of heterozygosity,cdh12
A novel human odorant-binding protein gene family resulting from genomic duplicons at 9q34: differential expression in the oral and genital spheres,odorant-binding protein 2a
"Functional and structural characterization of recombinant dermicidin-1L, a human antimicrobial peptide.",dermcidin
A protein interaction framework for human mRNA degradation,rps15
"Regional localization of the human epithelial membrane protein genes 1, 2, and 3 (EMP1, EMP2, EMP3) to 12p12.3, 16p13.2, and 19q13.3",emp1
Mutations in a Gene Encoding a Novel Protein Containing a Phosphotyrosine-Binding Domain Cause Type 2 Cerebral Cavernous Malformations,ccm2
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.,odam (gene)
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.,pno1
Human endothelin converting enzyme gene (ECE1) mapped to chromosomal region 1p36.1,endothelin converting enzyme 1
Expression of mRNAs in human thymus coding for the alpha 3 subunit of a neuronal acetylcholine receptor.,chrna3
Crystal structure of MO25\u03b1 in complex with the C terminus of the pseudo kinase STE20-related adaptor,cab39
A novel locus for autosomal dominant nonsyndromic hearing loss (DFNA44) maps to chromosome 3q28-29.,ccdc50
Cloning and characterisation of the human adenosine A3 receptor gene,adenosine a3 receptor
Protein\u2013Protein Interactions Between Large Proteins: Two-Hybrid Screening Using a Functionally Classified Library Composed of Long cDNAs,vps13d
Galactosialidosis: a direct evidence that a 46-kilodalton protein restores deficient enzyme activities in fibroblasts.,cathepsin a
The promiscuous CC chemokine receptor D6 is a functional coreceptor for primary isolates of human immunodeficiency virus type 1 (HIV-1) and HIV-2 on astrocytes.,ccbp2
Phylogenetic analysis of the cadherin superfamily allows identification of six major subfamilies besides several solitary members,pcdha4
"Global, in vivo, and site-specific phosphorylation dynamics in signaling networks.",c12orf43
"Complete sequencing and characterization of 21,243 full-length human cDNAs",arid1b
"Complete sequencing and characterization of 21,243 full-length human cDNAs",celsr2
Genomic structure of the EPHA1 receptor tyrosine kinase gene.,eph receptor a1
Protein-protein interactions between human exosome components support the assembly of RNase PH-type subunits into a six-membered PNPase-like ring.,exosome component 4
Protein-protein interactions between human exosome components support the assembly of RNase PH-type subunits into a six-membered PNPase-like ring.,exosome component 3
Genomic organization and expression profile of the small GTPases of the RhoBTB family in human and mouse.,rhobtb2
"A double Holliday junction dissolvasome comprising BLM, topoisomerase IIIalpha, and BLAP75",rmi1
"Human glutathione-dependent formaldehyde dehydrogenase. Structures of apo, binary, and inhibitory ternary complexes.",adh5
The ACIN1 gene is hypermethylated in early stage lung adenocarcinoma.,acin1
Selective export of MHC class I molecules from the ER after their dissociation from TAP,bcap31
Intercellular transfer of carcinoembryonic antigen from tumor cells to NK cells,ceacam3
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",ceacam6
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",bloc1s2
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",crot (gene)
Protein phosphatase 2Calpha dephosphorylates axin and activates LEF-1-dependent transcription,dvl2
D-2-hydroxyglutaric aciduria in three patients with proven SSADH deficiency: genetic coincidence or a related biochemical epiphenomenon?,d2hgdh
RNA CUG repeats sequester CUGBP1 and alter protein levels and activity of CUGBP1,cugbp1
Claudin-6: a novel tight junction molecule is developmentally regulated in mouse embryonic epithelium,cldn6
Calprotectin-like protein is related to soluble organic matrix in calcium oxalate urinary stone.,s100a8
Of mice and men: different functions of the murine and human 2B4 (CD244) receptor on NK cells.,cd244
"The human and murine protocadherin-beta one-exon gene families show high evolutionary conservation, despite the difference in gene number",pcdhb11
Role of low-molecular-weight substrates in functional binding of the tRNAPhe acceptor end by phenylalanyl-tRNA synthetase,farsb
Tissue specific expression of different human receptor types for pituitary adenylate cyclase activating polypeptide and vasoactive intestinal polypeptide: implications for their role in human physiology.,vipr2
The expression and intracellular distribution of the heat-stable protein kinase inhibitor is cell cycle regulated,pkia
Identification of novel interaction partners for the conserved membrane proximal region of alpha-integrin cytoplasmic domains,bin1
Molecular cloning and expression of alternatively spliced PITSLRE protein kinase isoforms,cdc2l1
"Roles of the multifunctional glycoprotein, emmprin (basigin; CD147), in tumour progression",basigin
Disappearance of cyclin A correlates with permanent withdrawal of cardiomyocytes from the cell cycle in human and rat hearts,ccnc (gene)
Signal peptide prediction based on analysis of experimentally verified cleavage sites,netrin g1
Signal peptide prediction based on analysis of experimentally verified cleavage sites.,tinagl1
"Cables links Cdk5 and c-Abl and facilitates Cdk5 tyrosine phosphorylation, kinase upregulation, and neurite outgrowth.",cables1
Amplification and overexpression of genes in 17p11.2 ~ p12 in osteosarcoma.,cop9 signalosome complex subunit 3
Sur les a\xe9rodromes - \xe0 Villacoublay,guillemin jg.10
CFBDSIR J1458+1013B: A Very Cold (>T10) Brown Dwarf in a Binary System,cfbdsir 1458+10
DIT-2: Devising and testing a new instrument of moral judgment,defining issues test
"Origin and compensation of Chagos-Laccadive ridge, Indian ocean, from admittance analysis of gravity and bathymetry data",lakshadweep
The human histone gene cluster at the D6S105 locus,hist1h2bj
Isolation and analysis of a human cDNA highly homologous to the yeast gene encoding L17A ribosomal protein,60s ribosomal protein l23
"Disruption of DMD and deletion of ACSL4 causing developmental delay, hypotonia, and multiple congenital anomalies.",acsl4
Deep brain stimulation for pain relief: a meta-analysis,neuropathic pain
Normalization and subtraction: two approaches to facilitate gene discovery,ppp1cb
Normalization and subtraction: two approaches to facilitate gene discovery,prkab2
Structural studies of metal binding by inositol monophosphatase: evidence for two-metal ion catalysis,inositol monophosphatase 1
"SKIP3, a novel Drosophila tribbles ortholog, is overexpressed in human tumors and is regulated by hypoxia.",trib3
Human kininogens regulate thrombin binding to platelets through the glycoprotein Ib-IX-V complex.,gp5 (gene)
Structure of the capitate aerial organs of Mycena cystidiosa,mycena cystidiosa
"Characterization of human Gadd45, a p53-regulated protein.",gadd45a
The beta2-adaptin clathrin adaptor interacts with the mitotic checkpoint kinase BubR1,ap4b1
"Epigenetics, MicroRNAs, and Carcinogenesis: Functional Role of MicroRNA-137 in Uveal Melanoma",mir-137
"DENN, a novel human gene differentially expressed in normal and neoplastic cells",madd (gene)
Depletion of regulatory T cells by anti-GITR mAb as a novel mechanism for cancer immunotherapy.,tnfrsf18
Mutations in the homeobox gene HESX1/Hesx1 associated with septo-optic dysplasia in human and mouse,hesx1
"Hemopressins and other hemoglobin-derived peptides in mouse brain: comparison between brain, blood, and heart peptidome and regulation in Cpefat/fat mice",hemopressin
"The Status, Quality, and Expansion of the NIH Full-Length cDNA Project: The Mammalian Gene Collection (MGC)",galnt2
"Isolation and expression of a gene encoding L-14-II, a new human soluble lactose-binding lectin.",galectin-2
Inhibition of core histones acetylation by carcinogenic nickel(II),hist1h2bo
Aprataxin mutations are a rare cause of early onset ataxia in Germany.,aprataxin
"Extra-articular cartilage affected in collagen-induced, but not pristane-induced, arthritis models",matrilin-1
DNA cloning using in vitro site-specific recombination,mov10
Identification of Val117 and Arg372 as critical amino acid residues for the activity difference between human CYP2A6 and CYP2A13 in coumarin 7-hydroxylation,cyp2a7
"COMP mutations, chondrocyte function and cartilage matrix.",matrilin-3
Novel MITF targets identified using a two-step DNA microarray strategy,sema6a
Ccbe1 is required for embryonic lymphangiogenesis and venous sprouting,ccbe1
Heterogeneous nuclear ribonucleoproteins F and H/H' show differential expression in normal and selected cancer tissues.,hnrph1
Randomized trial of estrogen plus progestin for secondary prevention of coronary heart disease in postmenopausal women. Heart and Estrogen/progestin Replacement Study (HERS) Research Group,progestogen
Two molecular species of oxytocinase (L-cystine aminopeptidase) in human placenta: purification and characterization.,leucyl/cystinyl aminopeptidase
11C PiB and structural MRI provide complementary information in imaging of Alzheimer's disease and amnestic mild cognitive impairment,mild cognitive impairment
"alpha-L-fucosidase phenotyping in human tissues, dental pulps and hair roots",fucosidase
All APOBEC3 family proteins differentially inhibit LINE-1 retrotransposition,apobec3d
Clinicopathologic characteristics and outcomes of patients with anaplastic lymphoma kinase-positive advanced pulmonary adenocarcinoma: suggestion for an effective screening strategy for these tumors,eml4-alk positive lung cancer
"Stimulation of phosphatidylinositol kinase type I-mediated phosphatidylinositol (4,5)-bisphosphate synthesis by AP-2mu-cargo complexes.",pip5k1c
Identification and chromosomal mapping of new human tyrosine kinase genes,fer (gene)
A seroprevalence study of west nile virus infection in solid organ transplant recipients,west nile fever
"Mitochondrial Fusion in Human Cells Is Efficient, Requires the Inner Membrane Potential, and Is Mediated by Mitofusins",mfn1
A Protein Interaction Framework for Human mRNA Degradation,phb2
Ubiquitin-mediated proteolysis of a short-lived regulatory protein depends on its cellular localization,ube2g2
Clustering of two fragile sites and seven homeobox genes in human chromosome region 2q31\u2192q32.1,hoxd12
Evidence showing an intermolecular interaction between KChIP proteins and Taiwan cobra cardiotoxins,kcnip1
Lenalidomide in the myelodysplastic syndrome with chromosome 5q deletion,myelodysplastic syndrome
A selective interaction between OS-9 and the carboxyl-terminal tail of meprin beta.,mep1b
Tyrosine sulfation of proteins from the human hepatoma cell line HepG2,alpha-fetoprotein
One hundred new species of lichenized fungi: a signature of undiscovered global diversity,platismatia wheeleri
One hundred new species of lichenized fungi: a signature of undiscovered global diversity,fellhanera borbonica
"Closely spaced tandem arrangement of AQP2, AQP5, and AQP6 genes in a 27-kilobase segment at chromosome locus 12q13.",aqp5
"Influence of a selective histamine H3 receptor antagonist on hypothalamic neural activity, food intake and body weight",nnc 38-1049
Complete sequence of a gene encoding a human type I keratin: sequences homologous to enhancer elements in the regulatory region of the gene,keratin 15
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides,lypla3
"The glycosylation and structure of human serum IgA1, Fab, and Fc regions and the role of N-glycosylation on Fc alpha receptor interactions.",galnt2
The LIFEdb database in 2006,fam163a
Addition of pamidronate to chemotherapy for the treatment of osteosarcoma,john h. healey
Genomic structure and chromosomal localization of human thioredoxin-like protein gene (txl),txnl1
Transcription factor GATA-4 regulates cardiac muscle-specific expression of the alpha-myosin heavy-chain gene,gata4
A putative nuclear receptor coactivator (TMF/ARA160) associates with hbrm/hSNF2 alpha and BRG-1/hSNF2 beta and localizes in the Golgi apparatus,tmf1
Pancreatic resection: a key component to reducing racial disparities in pancreatic adenocarcinoma,surgical outcomes analysis and research
Improved heterologous expression of human glutathione transferase A4-4 by random silent mutagenesis of codons in the 5' region,gsta4
The leukocyte integrin gene CD11d is repressed by gut-enriched Kruppel-like factor 4 in myeloid cells.,integrin alpha d
Regulation of the Src family tyrosine kinase Blk through E6AP-mediated ubiquitination.,tyrosine-protein kinase blk
Sesame allergy: role of specific IgE and skin-prick testing in predicting food challenge results,sesame
Retrohepatic vena cava balloon shunt introduced via the sapheno-femoral junction,atriocaval shunt
Electroconvulsive treatment during pregnancy: a systematic review,electroconvulsive therapy
Structure and function of interacting IcmR-IcmQ domains from a type IVb secretion system in Legionella pneumophila,legionella
North African Populations Carry the Signature of Admixture with Neandertals,maghrebis
"Nucleotide sequence of human prostatic acid phosphatase ACPP gene, including seven Alu repeats",prostatic acid phosphatase
Is there ever a role for salvage operations in limited small-cell lung cancer?,combined small-cell lung carcinoma
An orphan receptor tyrosine kinase family whose members serve as nonintegrin collagen receptors,george yancopoulos
Metal-specific lymphocytes: biomarkers of sensitivity in man,melisa
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",dhrsx
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",dnaja3
Over-expression of smooth muscle caldesmon in mouse fibroblasts,caldesmon
The use of aldosterone-renin ratio as a diagnostic test for primary hyperaldosteronism and its test characteristics under different conditions of blood sampling,reference ranges for blood tests
Active site of tripeptidyl peptidase II from human erythrocytes is of the subtilisin type,tripeptidyl peptidase ii
In vitro antifungal susceptibilities of Sporothrix schenckii in two growth phases,sporothrix schenckii
"The human HLA class II alpha chain gene DZ alpha is distinct from genes in the DP, DQ and DR subregions",hla-doa
"Autologous haematopoietic stem cell transplants for autoimmune disease--feasibility and transplant-related mortality. Autoimmune Disease and Lymphoma Working Parties of the European Group for Blood and Marrow Transplantation, the European League Against Rheumatism and the International Stem Cell Project for Autoimmune Disease",transplantable organs and tissues
Plexin-A1 and plexin-B1 specifically interact at their cytoplasmic domains.,plexin a1
Microsomal triaglyceride transfer protein.,microsomal triglyceride transfer protein
Which DNA polymerases are used for DNA-repair in eukaryotes?,pold4
