Title,page_title
"The first description of a microtrombidiid mite (Actinotrichida: Prostigmata, Microtrombidiidae) from Baltic amber, with notes on related extant genera and species",2016 in arthropod paleontology
"Grimmenichthys ansorgei, gen. et sp. nov. (Teleostei, 'Pholidophoriformes'), and other 'pholidophoriform' fishes from the early Toarcian of Grimmen (Mecklenburg-Western Pomerania, Germany)",2018 in paleoichthyology
An annotated check list of the world's whiteflies (Insecta: Hemiptera: Aleyrodidae),trialeurodes
"Mammals from the Middle Jurassic Balbanasi Formation of the Fergana Depression, Kyrgyzstan",2010 in mammal paleontology
"Cheilostome Bryozoa from the Upper Cretaceous Himenoura Group, Kyushu, Japan",2013 in paleontology
First African thylacocephalans from the Famennian of Morocco and their role in Late Devonian food webs,2020 in arthropod paleontology
"Fossil wood of Betula erkovetskiensis sp. nov. (Betulaceae) from the Miocene of the Erkovetskii Brown Coal Field, Amur Region, Russia",2017 in paleobotany
New data on the epidermal structure of the leaves of Podozamites Braun,2017 in paleobotany
Probable basal allosauroid from the early Middle Jurassic Ca\xf1ad\xf3n Asfalto Formation of Argentina highlights phylogenetic uncertainty in tetanuran theropod dinosaurs,cañadón asfalto formation
Neogene sharks and rays from the Brazilian 'Blue Amazon',2017 in paleoichthyology
"Ariid sea catfishes from the coeval Pirabas (Northeastern Brazil), Cantaure, Castillo (Northwestern Venezuela), and Castilletes (North Colombia) formations (early Miocene), with description of three new species",2013 in fish paleontology
New Cricetodontini from the middle Miocene of Europe: an example of mosaic evolution,2014 in mammal paleontology
Himalayan Cambrian hyoliths,2016 in paleontology
Origin of origami cockroach reveals long-lasting (11 Ma) phenotype instability following viviparity,2016 in arthropod paleontology
Evidence for trait-based dominance in occupancy among fossil taxa and the decoupling of macroecological and macroevolutionary success,2018 in paleontology
"Brachiopods and crinoids from the Middle-Upper Devonian boundary beds in the Darende-G\xfcr\xfcn and Van-Zincirk\u0131ran areas (Eastern Taurus, Turkey)",2015 in paleontology
Improvements in the fossil record may largely resolve current conflicts between morphological and molecular estimates of mammal phylogeny,2018 in mammal paleontology
"A new ceratopsid dinosaur (Centrosaurinae: Nasutoceratopsini) from the Fort Crittenden Formation, Upper Cretaceous (Campanian) of Arizona",timeline of ceratopsian research
Malongitubus: a possible pterobranch hemichordate from the early Cambrian of South China,2018 in paleontology
"The extinct flightless mihirungs (Aves, Dromornithidae): cranial anatomy, a new species, and assessment of Oligo-Miocene lineage diversity",2016 in archosaur paleontology
"Becassius charadriioides, an early Miocene pratincole-like bird from France: with comments on the early evolutionary history of the Glareolidae (Aves, Charadriiformes)",2019 in archosaur paleontology
First evidence of Pleistocene Bubalus murrensis in France and the stratigraphic occurrences of Bubalus in Europe,2019 in mammal paleontology
"New Middle Jurassic hangingflies (Insecta: Mecoptera) from Inner Mongolia, China",2012 in arthropod paleontology
The second mamenchisaurid dinosaur from the Middle Jurassic of Eastern China,anhuilong
Triassic cancer\u2014osteosarcoma in a 240-million-year-old stem-turtle,2019 in reptile paleontology
"A new caenagnathid dinosaur from the Upper Cretaceous Wangshi Group of Shandong, China, with comments on size variation among oviraptorosaurs",2018 in archosaur paleontology
Report of the Donohoe Comet Medal Committee,ernest leonard johnson
"Styrax mikii and Styrax plionipponicus (Styracaceae), New Names of Pliocene Plants from Japanese Archipelago",2016 in paleobotany
"Multilocus phylogeny of the avian family Alaudidae (larks) reveals complex morphological evolution, non-monophyletic genera and hidden species diversity",horsfield's bush lark
Revision of the cicadas of the Platylomia spinosa group (Homoptera: Cicadidae),platylomia
First real time detection of 7Be solar neutrinos by Borexino,borexino
Secular Love Numbers and Hydrostatic Equilibrium of Planets,list of possible dwarf planets
New records of marine gastropods from the Lower Cretaceous of west-central Argentina,2017 in paleomalacology
Response of patients with leukemia to 8-azaguanine,8-azaguanine
Islam at the Center: Technological Complexes and the Roots of Modernity,book
Current information on the scope and nature of child sexual abuse,child sexual abuse
"Subfamily Limoniinae Speiser, 1909 (Diptera, Limoniidae) from Baltic amber (Eocene): the genus Dicranomyia Stephens, 1829",2014 in arthropod paleontology
On certain septicemias due to anaerobic organisms,lemierre's syndrome
A Translation Guide to the Chronological Data in Kings and Chronicles,amon of judah
"Tiny Tenrecomorpha (Mammalia) from the Eocene of Black Crow, Namibia",2019 in mammal paleontology
"Chrysochloridae (Mammalia) from the Lutetian (Middle Eocene) of Black Crow, Namibia",elephant shrew
"Raum und Zeit. Vortrag, gehalten auf der 80. Naturforscher-Versammlung zu K\xf6ln am 21. September 1908.",acceleration (special relativity)
New dictyoneuridans (Insecta: Dictyoneurida Handlirsch = Palaeodictyoptera Goldenberg) from the Permian deposits of the Vorkuta Basin,2020 in insect paleontology
"A new caridean shrimp (Crustacea: Decapoda) from the Solnhofen Lithographic Limestones (Upper Jurassic, southern Germany)",2020 in arthropod paleontology
Happy Birthday NFL?,1920 chicago cardinals season
Reduced plumage and flight ability of a new Jurassic paravian theropod from China,epidexipteryx
A Radiation of Coly-like Birds from the Eocene of North America (Aves: Sandcoleiformes New Order),1992 in paleontology
Fossil Anhingas (Aves: Anhingidae) from Early Man Sites of Hadar and Omo (Ethiopia) and Olduvai Gorge (Tanzania),1982 in paleontology
Improving blood pressure control in individuals with diabetes: A quality improvement collaborative,international diabetes center at park nicollet
Poems in Translation,ganga prasad vimal
Kurds in Turkey and in (Iraqi) Kurdistan: a Comparison of Kurdish Educational Language Policy in Two Situations of Occupation,human rights of kurdish people in turkey
Pragian-Emsian brachiopods from the Rhenish Massif (Germany): new data on evolution and biostratigraphy,2019 in brachiopod paleontology
Investigations of Human and Organizational Factors in hazardous vapor accidents,butterworth cover
Religion and politics in the Howard decade,tony abbott
The origin of Aztec tl,nahuan languages
Asclepiades of Samos,asclepiades of samos
Specific ligands based on Tr\xf6ger's base derivatives for the recognition of glycosaminoglycans,tröger's base
Control of Foodborne Trematode Infection,bithynia siamensis
Who needs surgical-orthodontic treatment?,open bite malocclusion
"Stranding of Blainville's Beaked Whale(Mesoplodon densirostris) Along the Coast of Huian, Fujian Province, China",wildlife of china
In memoriam \u013dubor Kres\xe1k,ľubor kresák
Jack Watson-Bourne,marjorie cottle
Longevity of the mites Dermanyssus gallinae and Liponyssus sylviarum,gamasoidosis
Prompt \u03b3-rays emitted in the thermal-neutron induced fission of 233U and 239Pu,frances pleasonton
"Neil Kensington Adam, 1891-1973",adela marion adam
Study of thymidylate synthetase-function by laser Raman spectroscopy,rajendra kumar sharma
OBITUARY,percy george shute
Assessing the impact of planned social change,campbell's law
Two Z's or not two Z's?,dark photon
Back Matter,james e. sheridan
Dating the lower crust by ion microprobe,roberta rudnick
List of publications of Ernests Fogels,ernests fogels
Nomenclature Committee of the International Union of Biochemistry (NC-IUB). Nomenclature of electron-transfer proteins. Recommendations 1989.,cytochrome
"Oxygen isotopic heterogeneities of metamorphic rocks: an original tectonostratigraphic signature, or an imprint of exotic fluids? A case study of Sifnos and Tinos islands (Greece)",jiwchar ganor
The pollution of the marine environment by plastic debris: a review,marine conservation
"Hydrochemistry, weathering and weathering rates on Madeira island",geology of madeira
A description of the sedimentology and palaeontology of the Late Triassic\u2013Early Jurassic Elliot Formation in Lesotho,elliot formation
Plant dormancy in the perennial context,perennial plant
Book Reviews,paul d'anieri
"Feedbacks between flow, sediment motion and microbial growth on sand bars initiate and shape elongated stromatolite mounds",tanja bosak
Celebrity: Abbie Cornish,abbie cornish
"Purity, Victimhood and Agency: Fifteen years of the UN Trafficking Protocol",sex trafficking
Opposition theory and computational semiotics,computational semiotics
Common Knowledge? An Ethnography of Wikipedia,dariusz jemielniak
L\xe4ngste ETCS-Strecke in Belgien,european train control system
To Specialize or Diversify: Agricultural Diversity and Poverty Dynamics in Ethiopia,poverty in ethiopia
Effect of size on the chaotic behavior of nano resonators,melnikov distance
\u0627\u0644\u062c\u0648\u0627\u0626\u0632 \u0627\u0644\u0623\u062f\u0628\u064a\u0629 \u0627\u0644\u0643\u0648\u0645\u0627\u0631 \u0627\u0644\u0630\u0647\u0628\u064a,hassouna mosbahi
"International Convention to facilitate Importation of Samples, Advertising Material open for signature",ata carnet
Awards for Distinguished Education and Training Contributions: 1987,wilbert j. mckeachie
Classic GI: King of the Hill,tomohiro nishikado
Billboard Brasil Hot 100 Airplay,applause (lady gaga song)
Importation and Human-to-Human Transmission of a Novel Coronavirus in Vietnam,timeline of the 2019–20 coronavirus pandemic in january 2020
Nova methodus adhibendi approximationem molecularium orbitalium ad plures iuxtapositas unitates,theoretical chemistry accounts
Territorial clashes in the Neotropical butterfly Actinote pellenea (Acraeinae): Do disputes differ when contests get physical?,actinote
Current views on Neanderthal speech capabilities: A reply to Boe et al. (2002),neanderthal
Isolation and Identification of Phlorotannins from Ecklonia stolonifera with Antioxidant and Hepatoprotective Properties in Tacrine-Treated HepG2 Cells,ecklonia stolonifera
Satellite microwave SST observations of transequatorial tropical instability waves\n,tropical instability waves
A lower Cambrian protoconodont apparatus from the Placentian of southeastern Newfoundland,mongolodus
"Simultaneously enhanced optical, electrical, and mechanical properties of highly stretchable transparent silver nanowire electrodes using organic surface modifier",pedot:pss
Poles of Inaccessibility: A Calculation Algorithm for the Remotest Places on Earth,"bennett county, south dakota"
The isolation of mouse hepatocyte gap junctions : Preliminary Chemical Characterization and X-Ray Diffraction,gap junction
"Japan\'s Literary Feminists: The ""Seito"" Group",women's suffrage in japan
Experimental nonlocal and surreal Bohmian trajectories,de broglie–bohm theory
DNA barcoding detects contamination and substitution in North American herbal products,dietary supplement
\u039f \u0391\u03b5\u03c1\u03bf\u03c0\u03cc\u03c1\u03bf\u03c2 \u039a\u03c9\u03bd\u03c3\u03c4\u03b1\u03bd\u03c4\u03af\u03bd\u03bf\u03c2 \u03a0\u03b5\u03c1\u03c1\u03af\u03ba\u03bf\u03c2,christos adamidis
Cowboys and Atmosfear,the harbingers
"T\u0101hir ibn c\u0100sh\u016br: The Career and Thought of a Modern Reformist c\u0101lim, with Special Reference to His Work of tafs\u012br",tafsir al-tahrir wa'l-tanwir
Electromagnetic Radiation Under Explicit symmetry Breaking,piezoelectricity
Review of Mao: A Reinterpretation,mao: a reinterpretation
Dustin Kensrue: Thoughts That Float on a Different Blood,thoughts that float on a different blood
Undirected connectivity in log-space,connectivity (graph theory)
"Converses. ""El Proc\xe9s ha tingut elements de realime m\xe0gic""",enric juliana
Area Couple Fighting Sex Slavery In Cambodia,list of abolitionists
,"tumby, lincolnshire"
Movement Against Prohibition,association against the prohibition amendment
Tokyo Xanadu,haruka yamazaki
El juez cita a Marhuenda por coacciones a Cifuentes para impedir la investigaci\xf3n del Canal de Isabel II,francisco marhuenda
Ratchet & Clank: A Crack in Time,ratchet & clank future: a crack in time
La primera edici\xf3n del Mad Cool finaliza con \xe9xito,mad cool
Not My Life: Filmmaker Robert Bilheimer's Latest Meditation on Good and Evil,not my life
Manipulating Public Opinion with Moral Justification,moral disengagement
"Tonita Pe\xf1a (Quah Ah), Pueblo Painter: Asserting Identity through Continuity and Change",san ildefonso school
Testing the Normality Assumption in Limited Dependent Variable Models,anil k. bera
The State of Rap: Time and Place in Hip Hop Nationalism,political hip hop
Compensatory sweating after restricting or lowering the level of sympathectomy: a systematic review and meta-analysis,denervation
INTERNET USES AND GRATIFICATIONS: A Structural Equation Model of Interactive Advertising,interactive advertising
Effects of Water Stress on Photosystem II Photochemistry and Its Thermostability in Wheat Plants,chlorophyll fluorescence
Proposal for a New Class of Materials: Spin Gapless Semiconductors,spin gapless semiconductor
The physics of simple metal clusters: experimental aspects and simple models,walter de heer
Optical microfiber coil resonator refractometric sensor,subwavelength-diameter optical fibre
Epidemiology of cholera in the Americas.,cholera outbreaks and pandemics
"Explaining the Pleistocene megafaunal extinctions: Models, chronologies, and assumptions",cuddie springs
Oscillations up to 712 GHz in InAs/AlSb resonant-tunneling diodes,terahertz radiation
A New Species of Antpitta (Grallariidae: Grallaria) from the Northern Sector of the Western Andes of Colombia,urrao antpitta
A new cockroach (Insecta: Blattaria: Liberiblattinidae) from mid-Cretaceous Burmese amber,paleobiota of burmese amber
Beweisbarkeit und Unbeweisbarkeit von Anfangsf\xe4llen der transfiniten Induktion in der reinen Zahlentheorie,gerhard gentzen
Victims of the Soviet penal system in the pre-war years: a first approach on the basis of archival evidence,joseph stalin
Stoffwechselprodukte von Mikroorganismen. 57. Mitteilung. Boromycin,boron
Methanol and ethylene glycol intoxication,methanol
A new fossil record of Lindsaeaceae (Polypodiales) from the mid-Cretaceous amber of Myanmar,paleobiota of burmese amber
The impact of irrigation on soil structure,soil
Land snail with periostracal hairs preserved in Burmese amber,paleobiota of burmese amber
"Social-Economic Values Of Atal Sagar Hydroelectric Dam (Madikheda Dam) In Shivpuri, Madhya Pradesh, India",madikheda dam
"Coverage, field specialisation and the impact of scientific publishers indexed in the Book Citation Index",rankings of academic publishers
"New data about the enigmatic wasp from mid-Cretaceous Burmese amber (Hymenoptera, Stephanoidea, Aptenoperissidae)",aptenoperissus
The enfranchisement of citizens abroad: variations and explanations,human migration
Lineage Diversity and Size Disparity in Musteloidea: Testing Patterns of Adaptive Radiation Using Molecular and Fossil-Based Methods,badger
Fingernail absolves lead poisoning in death of Arctic explorer,franklin's lost expedition
Confirmation of the 12-year optical outburst cycle in blazar OJ 287.,paul boltwood
The Effect of Ethanol on Cholesterol Crystals During Tissue Preparation for Scanning Electron Microscopy,george s. abela
Effect of Statins on Cholesterol Crystallization and Atherosclerotic Plaque Stabilization,george s. abela
Colloquium cum Diederik Samsom,diederik samsom
Where Pyecombe Crooks are made,pyecombe hook
Experimental and theoretical challenges in the search for the quark\u2013gluon plasma: The STAR Collaboration's critical assessment of the evidence from RHIC collisions,quark–gluon plasma
KH(O2)CO2\xb7H2O2\u2014An Oxygen-Rich Salt of Monoperoxocarbonic Acid,peroxycarbonate
"A comparison of conventional rapid methods in diagnosis of superficial and cutaneous mycoses based on KOH, Chicago sky blue 6B and calcofluor white stains",calcofluor-white
Phylogenetic escalation and decline of plant defense strategies,asclepias
PRIMES is in P,square-free integer
Non linear behaviour of cell tensegrity models,physical oncology
What policy makers need to know about COVID-19 protective immunity,immunity passport
Bionomics and Management of Anastrepha,anastrepha suspensa
"Introduced Domestic Animals in the Neolithic and Metal Age of the Philippines: Evidence From Nagsabaran, Northern Luzon",animal domestication and management in the philippines
Tales Calculated To Drive You BATS!,orlando busino
Composition and quality of musts and wines of California grapes,winkler index
Low temperature synthesis and characterization of single phase multi-component fluorite oxide nanoparticle sols,nanocrystalline material
Internet use and Problematic Internet Use: A systematic review of longitudinal research trends in adolescence and emergent adulthood,internet addiction disorder
Non\u2010Governmental Monitoring of Local Governments Increases Compliance with Central Mandates: A National\u2010Scale Field Experiment in China,accountability
"Avoiding the Ask: A Field Experiment on Altruism, Empathy, and Charitable Giving",warm-glow giving
Spaceflight Secondary Payload System and SHERPA Space Tug,sherpa (space tug)
"The Circassian Qubbas of Abbas Avenue, Khartoum: Governors and Soldiers in 19th Century Sudan",north africa
"A reevaluation ofBrachyprosopus broomiandChelydontops altidentalis, dicynodonts (Therapsida, Anomodontia) from the middle PermianTapinocephalusAssemblage Zone of the Karoo Basin, South Africa",tapinocephalus assemblage zone
Resistance to benzimidazole and macrocyclic lactone anthelmintics in cattle nematodes in Argentina,cooperia (nematode)
The Jew as Pariah: A Hidden Tradition,schlemiel
Heavy metal music and reckless behavior among adolescents,exploitation of women in mass media
Art New Zealand,saskia leek
"HOLLYWOOD AT WAR: THE AMERICAN MOTION PICTURE AND WORLD WAR II, 1939-1945",entertainment industry during world war ii
Buoyancy engine developed for underwater gliders,buoyancy engine
Theorizing the Post-Soul Aesthetic: An Introduction,post-soul
The germline mutational landscape of BRCA1 and BRCA 2 in Brazil,shapiro–senapathy algorithm
Sporophyte and gametophyte development of Platycerium coronarium (Koenig) Desv. and P. grande (Fee) C. Presl. (Polypodiaceae) through in vitro propagation,platycerium coronarium
Stress fractures,stress fracture
On Six Advances in Cooperation Theory,tit for tat
"Social and Cultural Sustainability: Criteria, Indicators, Verifier Variables for Measurement and Maps for Visualization to Support Planning",cultural sustainability
The Androgen Excess and PCOS Society criteria for the polycystic ovary syndrome: the complete task force report,hair-an syndrome
"Schellackia occidentalisn.sp., a Blood-inhabiting Coccidian Found in Lizards in Southern California",schellackia
The rise and fall of the world's first fat tax.,fat tax
Die Dosierung von pflanzlichen Tinkturen \u2013 ein Vergleich von volksmedizinischer \xdcberlieferung und Expertenmeinungen,european scientific cooperative on phytotherapy
Spin Transitions in Mantle Minerals,lower mantle (earth)
Evolution of Life Histories Along Elevational Gradients: Trade-Off Between Parental Care and Fecundity,temperature-size rule
On the Discovery of the Fossil Remains of Bidental and other Reptiles in South Africa,daptocephalus assemblage zone
Long-Run Impacts of Agricultural Shocks on Educational Attainment: Evidence from the Boll Weevil,boll weevil
The Qattara Depression of the Libyan Desert and the Possibility of Its Utilization for Power-Production,qattara depression project
Diversity of the Woody Vegetation of Gondwanan Southern Africa,molteno formation
"S. VON REDEN, MONEY IN CLASSICAL ANTIQUITY. Cambridge: Cambridge University Press, 2010. Pp. xxi + 237, illus. 9780521453370 (bound); 9780521459525 (paper). \xa360.00 (bound); \xa320.99 (paper).",sitta von reden
Product high-order ambiguity function for multicomponent polynomial-phase signal modeling,sergio barbarossa
Ram\xf3n Rufat es s\xedmbolo de una generaci\xf3n rota por el franquismo,ramón rufat
Love and Violence in the Music of Late Modernity,alt-j
Global environmental change I: Climate resilient peace?,climate security
The Versatile Mr. Ford,the great k & a train robbery
Rogue wave spectra of the Kundu-Eckhaus equation,kundu equation
The One and the Many: Enduring Legacies of Spearman and Thurstone on Intelligence Test Score Interpretation,cattell–horn–carroll theory
"Kitchen stories: Cuisine Atelier Le Corbusier, type 1",unité d'habitation
JOE PISCOPO ISN`T COUNTING ON `DAYS` MOVIE,eddie murphy
"Reification and Resistance: The Rhetoric of Black Womanhood at the Columbian Exposition, 1893",world's columbian exposition
"Funerary practices of the Iberomaurusian population of Taforalt (Tafoughalt, Morocco, 11\u201312,000 BP): the case of Grave XII",taforalt
Cretaceous Braconid Wasps from the Magadan Province of Russia,dirrhope
Wrist Pain in Gymnasts: A Review of Common Overuse Wrist Pathology in the Gymnastics Athlete,gymnastics
Heart of Darkness,séverine autesserre
Cross-species comparison of in vivo reporter gene expression after recombinant adeno-associated virus-mediated retinal transduction,jean bennett
"Castilleae, a tribe of the Moraceae, renamed and redefined due to the exclusion of the type genus Olmedia from the Olmedieae",castilla (plant)
5-Hydroxytryptamine (5-HT3) receptor antagonists. 1. Indazole and indolizine-3-carboxylic acid derivatives,davis–beirut reaction
"Weathering, plants, and the long-term carbon cycle",silica cycle
Discovery of Pyrobaculum small RNA families with atypical pseudouridine guide RNA features,archaeal h/aca srna
Buddhist Revival in Buriatia: Recent Perspectives,buddhism in russia
Prosopography and the Career of Publius Mucius Scaevola,publius mucius scaevola
Breathtaking TRP Channels: TRPA1 and TRPV1 in Airway Chemosensation and Reflex Control,trpa1
Integrated genomic and fossil evidence illuminates life's early evolution and eukaryote origin,biozone
The new factor Xa inhibitor: Apixaban,discovery and development of direct xa inhibitors
Bacterial infection early in life protects against stressor-induced depressive-like symptoms in adult rats,staci bilbo
Phoresy as migration--some functional aspects of phoresy in mites [Insect dispersion],phoresis
"Extraversion, neuroticism, attachment style and fear of missing out as predictors of social media use and addiction",fear of missing out
"The Roving Picket Movement and the Appalachian Committee for Full Employment, 1959-1965: A Narrative",roving picket movement
Contributions of African Americans to the Field of Psychology,association of black psychologists
Recent Trends in Molecular Phylogenetic Analysis: Where to Next?,haplotype convergence
Theoretical Investigations on Chalcogen\u2212Chalcogen Interactions: What Makes These Nonbonded Interactions Bonding?,chalcogen bond
Optimum Stimulation Level and Recreational Shopping Tendency,optimal stimulation level
Moves on the Street: Classifying Crime Hotspots Using Aggregated Anonymized Data on People Dynamics,data-pop alliance
"Gestational Exposure to Air Pollution Alters Cortical Volume, Microglial Morphology, and Microglia-Neuron Interactions in a Sex-Specific Manner",staci bilbo
Champignons. R\xe9sultats Voyage du S. Y. Belgica en 1897\u20131898\u20131899,adrien de gerlache
Evolutionary Radiation of Present-Day Nautilus and Allonautilus,allonautilus perforatus
The Coinage of the Early Roman Empire,roman economy
"Seawater intrusion in the Guanahacabibes Peninsula (Pinar del Rio Province, western Cuba): effects on karst development and water isotope composition",guanahacabibes peninsula
Anatomy of Violence: Analysis of Civil War in East Pakistan in 1971,1971 bangladesh genocide
A new generation of magnetoencephalography: Room temperature measurements using optically-pumped magnetometers,magnetomyography
Polygyny and Women's Health in Sub-Saharan Africa,polygyny
The Ethics of Resource Allocation,utilitarian bioethics
Bob Whittle OAM DFM,murwillumbah
Sites that Can Produce Left-handed Amino Acids in the Supernova Neutrino Amino Acid Processing Model,david b. cline
"Laudato Si', Civic Studies, and the Future of Democracy",civic studies
Multiple complexation of CO and related ligands to a main-group element,holger braunschweig
An undescribed form of the black duck (Anas obscura),american black duck
"The Ironic Spectator. Solidarity in the Age of Post-humanitarianism, edited by Lilli Chouliaraki (Cambridge: PB - Polity Press , ISBN 978-0-7456-4210-9, \xa355.00 Hardback).",lilie chouliaraki
Clathrin structure characterized with monoclonal antibodies. I. Analysis of multiple antigenic sites,frances brodsky
Characterization of a monoclonal anti-beta 2-microglobulin antibody and its use in the genetic and biochemical analysis of major histocompatibility antigens,frances brodsky
Neuroanatomy and physiology of colorectal function and defaecation: from basic science to human clinical studies,neurogenic bowel dysfunction
"The Expanding Circle: Ethics and Sociobiology: By Peter Singer New York, Farrar, Straus & Giroux, 1981. 190 pp. $10.95",the expanding circle
"A brief history of opiates, opioid peptides, and opioid receptors.",opiate
Measure rigidity for random dynamics on surfaces and related skew products,federico rodriguez hertz
The Hedonic Travel Cost Method,travel cost analysis
Environmental and nutritional regulation of expression and function of two peptide transporter (PepT1) isoforms in a euryhaline teleost,proton-dependent oligopeptide transporter
Polarimetric evidence of a white dwarf pulsar in the binary system AR Scorpii,pulsar
Covering The Spread: An Assessment Of Amateurism And Vulnerability Of Student-Athletes In An Emerging Culture Of Sports Wagering,amateurism in the ncaa
Criminal Abortion Revisited,abortion in the united states
Te Tarata and Te Otukapuarangi: Reverse engineering Hochstetter's Lake Rotomahana Survey to map the Pink and White Terrace locations,orakei korako
"Coral Mortality, Recovery and Reef Degradation at Mexico Rocks Patch Reef Complex, Northern Belize, Central America: 1995-1997",mexico rocks
Derivation of Large Igneous Provinces of the past 200 million years from long-term heterogeneities in the deep mantle,kevin c. a. burke
Two-level active systems. II. Analysis and synthesis of functioning mechanisms,vladimir burkov
The Dialectic of Women's Oppression: Notes of the Relation Between Capitalism and Patriarchy,occupational segregation
The Development of the CSP Research Strategy,list of schisms in christianity
Odonata (dragonflies and damselflies) as a bridge between ecology and evolutionary genomics,odonata
"Thomas Parry. Free Merchant, Madras, 1768\u20131824. By G. H. Hodgson, pp. xiii + 357, plates 17, maps 5. Madras: Higginbothams, 1938. 7s. 6d.",thomas parry (chennai merchant)
WHO's global action plan on the public health response to dementia: some challenges and opportunities,national alzheimer's project act
Anthropogenic carbon and ocean pH,oceanography
The Choreography of Everyday Sexism: Reworking Sexism in Interaction,hipster (contemporary subculture)
Manuela Solis Sager and Emma Tenayuca: A Tribute,manuela solis sager
"Commissione parlamentare d'inchiesta sulla strage di via Fani, sul sequestro e l'assassinio di Aldo Moro e sul terrorismo in Italia",communist combatant units
Geographic Patterns of Haplogroup R1b in the British Isles,haplogroup r-m269
Theorizing Citizenship in Citizen Journalism,citizen journalism
Genomic Classification of Cutaneous Melanoma,the cancer genome atlas
Comprehensive and Integrated Genomic Characterization of Adult Soft Tissue Sarcomas,the cancer genome atlas
[Ritual use of Anadenanthera seeds among South America natives],anadenanthera peregrina
"Maraapunisaurus fragillimus, n.g. (formerly Amphicoelias fragillimus), a basal Rebbachisaurid from the Morrison Formation (Upper Jurassic) of Colorado",1878 in paleontology
Helsinki Fat Clay. Arte finlandese,johanna rytkölä
"VIII. The physiological action of the nitrites of the paraffin series, considered connection with their chemical constitution",lucy everest boole
Linear summation of excitatory inputs by CA1 pyramidal neurons,deep learning
Morphologic and Aerodynamic Considerations Regarding the Plumed Seeds of Tragopogon pratensis and Their Implications for Seed Dispersal,dispersal vector
Spatial and environmental effects on a rock-pool metacommunity depend on the landscape setting and dispersal mode,freshwater biology
User Manuals: What Does the User Really Need?,user guide
"SpeciesMap: a web-based application for visualizing the overlap of distributions and pollution events, with a list of fishes put at risk by the 2010 Gulf of Mexico oil spill",fringefin lanternshark
The explosive disintegration of Prince Rupert's drops,prince rupert's drop
Selective alpha 1-adrenoceptor antagonists in benign prostatic hyperplasia: rationale and clinical experience,alpha-1 blocker
Administraci\xf3n de surfactante ex\xf3geno,dipalmitoylphosphatidylcholine
Characterization of Two Novel Bacteriophages Infecting Multidrug-Resistant (MDR) Acinetobacter baumannii and Evaluation of Their Therapeutic Efficacy in Vivo,bacteriophage
"Responses of permafrost to climate change and their environmental significance, Qinghai-Tibet Plateau",tibetan plateau
Micro-sampling Lu-Hf geochronology reveals episodic garnet growth and multiple high-Pmetamorphic events,lutetium–hafnium dating
Orchid mantis ambushes foraging butterflies,hymenopus coronatus
Obstacles to LGBT Human Rights Development in Taiwan,lgbt history in taiwan
Current Concepts in the Management of Meconium Aspiration Syndrome,meconium aspiration syndrome
"Testing contract theory: a survey of some recent work. In M. Dewatripont, L. Hansen, & S. Turnovsky (Eds.)",incentive
American Journal of Gastroenterology - The Epidemiology of Childhood Recurrent Abdominal Pain in Western Countries: A Systematic Review,childhood chronic pain
Passively Driven Integrated Microfluidic System for Separation of Motile Sperm,microfluidic cell culture
To Improve the Race: Eugenics as a Strategy for Racial Uplift,racial uplift
"Risk Of Repetition Of Suicide Attempt, Suicide Or All Deaths After An Episode Of Attempted Suicide: A Register-Based Survival Analysis",youth suicide
