Title,page_title
Evolutionary Origins of Animal Skeletal Biomineralization,biomineralization
Psychological aggression predicts physical aggression in early marriage,psychological abuse
Quiet debut for the double helix,maurice wilkins
Interval Computation of Viswanath's Constant,random fibonacci sequence
"Sir Charles Sherrington, O.M., F.R.S. (1857-1952): An Appreciation",charles scott sherrington
A GALS Infrastructure for a Massively Parallel Multiprocessor,steve furber
"Palaeonema phyticum gen. n., sp. n. (Nematoda: Palaeonematidae fam. N.), a Devonian nematode associated with early land plants",palaeonema
William Hume-Rothery 1899-1968,william hume-rothery
Occupation and risk of upper aerodigestive tract cancer: The ARCAGE study,renato talamini
Sir David Orme Masson. 1858\u20131937,david orme masson
Beyond shy: When to suspect social anxiety disorder,social anxiety disorder
al-Mar'a wa al-Thakira: Hoda Elsadda Muqabala,hoda elsadda
The Robinson-Ingold controversy: Precedence in the electronic theory of organic reactions,christopher kelk ingold
The Prokaryote-Eukaryote Dichotomy: Meanings and Mythology,carl woese
Character distribution and phylogeny of the dissorophid temnospondyls,dissorophidae
Parallel Lines in Residual Plots,shayle r. searle
Efficient Measurement of Quantum Dynamics via Compressive Sensing,quantum tomography
The Contribution of Diagnostic Substitution to the Growing Administrative Prevalence of Autism in US Special Education,diagnostic substitution
Experimental Decay of Gills in Freshwater Bivalves As a Key to Understanding Their Preservation in Upper Triassic Lacustrine Deposits,phosphatic fossilization
John Robert Philip. 18 January 1927 \u2013 26 June 1999: Elected F.R.S. 1974,john r. philip
Bernard Lovell (1913\u20132012),andrew lyne
Molecular phylogeny of the endemic Philippine rodent Apomys (Muridae) and the dynamics of diversification in an oceanic archipelago,luzon montane forest mouse
"The Conodonta: morphology, taxonomy, paleoecology and evolutionary history of a long-extinct animal phylum",conodont
Edward Armand Guggenheim 1901-1970,list of old carthusians
Possible generalization of Boltzmann\u2013Gibbs statistics,constantino tsallis
Proportions and function of the limbs of glyptodonts,propalaehoplophorus
Some Theoretical Aspects of Road Traffic Research,john glen wardrop
Avian longevities and their interpretation under evolutionary theories of senescence,tundra swan
Relevance of Error: What Drives Motor Adaptation?,motor adaptation
"Introducing Sexualization, Media & Society",carolyn m. west
Robert Gordon Menzies. 20 December 1894-15 May 1978,list of university of melbourne people
A conserved RNA-binding protein that regulates sexual fates in the C. Elegans hermaphrodite germ line,judith kimble
John William Sutton Pringle. 22 July 1912-2 November 1982,john william sutton pringle
The renormalization group: Critical phenomena and the Kondo problem,history of quantum field theory
Contribution of Fish to the Marine Inorganic Carbon Cycle,orders of magnitude (mass)
Sleep and aging: 2. Management of sleep disorders in older people,clonazepam
Highly Conserved Non-Coding Sequences Are Associated with Vertebrate Development,hcondels
Autobiologies on YouTube: narratives of direct-to-consumer genetic testing,sally wyatt
Phylogenomics and a posteriori data partitioning resolve the Cretaceous angiosperm radiation Malpighiales,violaceae
Self-powered nanowire devices,nanogenerator
Massive migration from the steppe was a source for Indo-European languages in Europe,eye color
"Relationships between heath and Leptospermum laevigatum scrub at Sandringham, Victoria",epacris impressa
The Evolution of Computer Science Teaching and Research in the UK,institute of computer science
(Review of) On the Origin of Species,1860 oxford evolution debate
Cell Therapy for Kidney Injury: Different Options and Mechanisms \u2013 Mesenchymal and Amniotic Fluid Stem Cells,amniotic stem cells
Calculating a Standard Error for the Gini Coefficient: Some Further Results,gini coefficient
"The Australian Women's Register and the case of the missing apostrophe; or, how we learnt to stop worrying and love librarians",australian women's register
"""Pointing to the Accents"": The Functional Development of the Masoretic Accents in the Hebrew Bible",hebrew cantillation
'What Women Wanted': Arkansas Women's Commissions and the ERA,equal rights amendment
Mammals of the Rio Juru\xe1 and the evolutionary and ecological diversification of Amazonia,long-tailed spiny rat
"Sliding rocks at the Racetrack, Death Valley: What makes them move",racetrack playa
Side effects of calcium channel blockers.,amlodipine
A systematic review of low level laser therapy with location-specific doses for pain from chronic joint disorders,low-level laser therapy
Social Facilitation,group dynamics
Segregation analysis of idiopathic torsion dystonia in Ashkenazi Jews suggests autosomal dominant inheritance,torsion dystonia
Monoterpenoid indole alkaloids from Alstonia yunnanensis and their cytotoxic and anti-inflammatory activities,vinorine
The healthy people initiative: Understanding the user's perspective,health
Myocardial perfusion scans,myocardial perfusion imaging
Building Taskable Spaces over Ubiquitous Services\n,task computing
"Arch\xe6ology of Tandandjal Cave, South-West Arnhem Land\n",jawoyn
Archaeological analysis of stone axe exchange networks in the Lake Eyre Basin during the mid- to late Holocene\n,rungarungawa
How to drive a microprocessor,clock signal
Nutrition and Physical Degeneration: A Comparison of Primitive and Modern Diets and Their Effects,weston price
Review: Regeneration and the manner of its occurrence,moral panic
"Social Organization of the Tribes of Cape York Peninsula, North Queensland\n",umpila
Studies in Australian Totemism. Monograph No. 2\n,australian aboriginal religion and mythology
The Concept of Strain in Organic Chemistry,strain (chemistry)
The Modernist Myth of the Future,christopher lasch
Totemism in North-Western Australia\n,yeidji
Updated world map of the K\xf6ppen-Geiger climate classification,eti river
"Hello, Culture Lovers: Stan the Man Raps with Marvel Maniacs at James Madison University",wonder man
"The Nature and Evolution of Swarming In Tropical Social Wasps (Vespidae, Polistinae, Polybini)",eusociality
"Ohio v. Kentucky, 444 U.S. 335",ohio
Hits of the World \u2013 Spain,laura pausini (1994 album)
Maturation of Epididymal Spermatozoa in the Nondomesticated Guinea Pigs Cavia aperea and Galea musteloides,galea (genus)
"Women's Movements, Customary Law, and Land Rights in Africa: The Case of Uganda",uganda women's network
A Unique Death Cult,list of totalitarian regimes
The Pluto Energetic Particle Spectrometer Science Investigation (PEPSSI) on the New Horizons Mission,pluto energetic particle spectrometer science investigation
The Navy's Plan to Beam Down Energy from Orbiting Solar Panels,paul jaffe
Detection of stimuli from multi-neuron activity: Empirical study and theoretical implications,astrocyte
Smelling home: a good solution for burrow-finding in nocturnal petrels?,wilson's storm petrel
An Environmental Intervention to Restore Attention in Women With Newly Diagnosed Breast Cancer,reasonable person model
A social network analysis of Twitter: Mapping the digital humanities community,graph (discrete mathematics)
Despite the Terrors of Typologies: The Importance of Understanding Categories of Difference and Identity,identity (social science)
Experimental test of magnetic photons,magnetic photon
Unannounced and Unexpected: The Desegregation of Houston Public Library in the Early 1950s,houston public library
"Evaluating statin drugs to treat High Cholesterol and Heart Disease: Comparing Effectiveness, Safety, and Price",hypercholesterolemia
Control of Walking in the Stick Insect: From Behavior and Physiology to Modeling,phasmatodea
"Isotopic constraints on the age and provenance of the Lesser and Greater Himalayan sequences, Nepalese Himalaya",geology of nepal
Batesian insect-insect mimicry-related explosive radiation of ancient alienopterid cockroaches,2018 in insect paleontology
The state of the art in the 1990s: NCRP report No. 136 on the scientific bases for linearity in the dose-response relationship for ionizing radiation,x-ray
Taxonomic notes on fossil beetles (Insecta: Coleoptera),2012 in arthropod paleontology
A Brief Biography of Hua Tuo,history of general anesthesia
A better look at intelligence,intelligence quotient
Annual Meeting,william browne (died 1514)
"Argentina Market Development Reports: Tree Nuts: Walnuts, Almonds, Hazelnuts, and Chestnuts 1999",mixed nuts
"New mayflies (Insecta: Ephemerida = Ephemeroptera) from the intertrappean deposits of the Tunguska Basin, Siberia",2013 in arthropod paleontology
Development of a Eugenic Philosophy,human intelligence
further studies of the role of harbour seal (Phoca vitulina) pup vocalizations in preventing separation of mother-pup pairs,harbor seal
Guild Wars Reborn,guild wars 2
"Long bee legs and oil-producing spurs, and a new Rediviva (Hymenoptera, Melittidae; Scrophulariaceae)",diascia (plant)
Introduction,phrack
Victory Ships,ss waco victory
Victory Ships,usns clemson (t-ag-184)
Planetary Theories in rectangular and spherical variables: VSOP87 solution,vsop (planets)
The Paris Aero Show 1926,farman f.170 jabiru
Goodwin Single Spurs Junket,this is your song (don goodwin song)
Announcements of New Books,the genetic basis of evolutionary change
Discovering Drugs for the Treatment of Ebola Virus,zmapp
Probable causes of the abnormal ridge accompanying the 2013-2014 California drought: ENSO precursor and anthropogenic warming footprint,2017 california floods
\xdcber positive Elektronen und die Existenz hoher Atomgewichte,ernest rutherford
Wicked Dilemmas of Scale and Complexity in the Politics of Degrowth,degrowth
Drying of Organic Solvents: Quantitative Evaluation of the Efficiency of Several Desiccants,calcium hydride
The Pain Catastrophizing Scale: Development and validation,pain catastrophizing
Environmental effects from burning oil wells in Kuwait,nuclear winter
China's plan to recruit talented researchers,thousand talents plan
Quantum erasure with causally disconnected choice,wheeler's delayed-choice experiment
General Roatta's war against the partisans in Yugoslavia: 1942,"dane, loška dolina"
Limitations on the operational definition of spacetime events and quantum gravity,thanu padmanabhan
Characterizing Architecturally Significant Requirements,architecturally significant requirements
Not all hours are equal: Could time be a social determinant of health?,economic globalization
Moyamoya: Defining current knowledge gaps,moyamoya disease
Debriefing for technology-enhanced simulation: A systematic review and meta-analysis,medical simulation
Throwing Light on Dark Energy,physical cosmology
Many-Body Localization and Thermalization in Quantum Statistical Mechanics,thermalisation
"Pristolepis rubripinnis, a new species of fish from southern India (Teleostei: Percomorpha: Pristolepididae)",pristolepis
Secrets of the Academy: The Drivers of University Endowment Success,education in new york (state)
"Randomized Sorting in O(n log log n) Time and Linear Space Using Addition, Shift, and Bit-wise Boolean Operations",sorting algorithm
"How ""Caucasoids"" got such big crania and why they shrank: from Morton to Rushton",race (human categorization)
Health and Sexual Status in an Urban Gay Enclave: An Application of the Stress Process Model,sexual capital
Israel at the Close of the Period of the Monarchy: An Archaeological Survey,qaqun
Dodsworth\u2019s Yorkshire Notes: Wapentake of Agbrigg,robert waterton
A Revised Age for Upper Scorpius and the Star Formation History among the F-type Members of the Scorpius-Centaurus OB Association,kepler space telescope
The overlay of lower envelopes and its applications,kinetic convex hull
Editorial manifesto,terrorism and political violence
India's insurgency,naxalite
New Linguistic Evidence and 'The Bantu Expansion',bantu expansion
How Anecdotal Evidence Can Undermine Scientific Results [aka 'Wheatgrass Juice and Folk Medicine'],wheatgrass
New maimetshid wasps in Cretaceous amber from Myanmar (Insecta: Hymenoptera),2013 in arthropod paleontology
Cenozoic Tectonics of Western North America Controlled by Evolving Width of Farallon Slab,slab pull
Revisionary notes on the ant genus Myrmecia of Australia,jack jumper ant
A revision of the Malagasy endemic genus Adetomyrma (Hymenoptera: Formicidae: Amblyoponinae),adetomyrma clarivida
Plural Marriage and Mormon Fundamentalism,mormons
Review,sonia gutiérrez
Mapping an Empire: Cartographic and Colonial Rivalry in Seventeenth-Century Dutch and English North America,cartographic propaganda
Sam Rayburn and the Development of Public Power in the Southwest,southwestern power administration
Retailing the Revolution: The State Department Store (GUM) and Soviet Society in the 1920s,department store
Two Recent Polemics on the Character of the Italian Risorgimento,italian unification
"Empire by Invitation? The United States and Western Europe, 1945-1952",american imperialism
Primo Franco 1983\u20132013: Prosecco Resurgent,prosecco
A New 'L'\xc9tranger',existentialism
Quantum transients\n,diffraction in time
Boundary Vector Cells in the Subiculum of the Hippocampal Formation,john o'keefe (neuroscientist)
The Scribe of the Leicester Codex,minuscule 69
Functional DNA nanotechnology: Emerging applications of DNAzymes and aptamers,dna nanotechnology
A colorimetric Explanation of the Helmholtz-Kohlrausch Effect,helmholtz–kohlrausch effect
Modeling of terahertz images based on x-ray images: a novel approach for verification of terahertz images and identification of objects with fine details beyond terahertz resolution,point spread function
"Review of Leonardo da Vinci. Master Draftsman (The Metropolitan Museum of Art, New York, 22 January 2003\u201330 March 2003), ; Dessins et manuscrits (Mus\xe9e du Louvre, Paris, 5 May\u201314 July 2003)",carmen c. bambach
Review of The Erosion of Childhood,the erosion of childhood
Review of The Anarchist Prince. The Biography of Prince Peter Kropotkin,the anarchist prince
Trends and concepts in fern classification,schizaeaceae
Arms races between and within species,richard dawkins bibliography
"The ants (Hymenoptera: Formicidae) of Bol'shaya Svetlovodnaya (late Eocene of Sikhote-Alin, Russian far east)",pachycondyla petiolosa
Objectification theory: toward understanding women's lived experiences and mental health risks,sexual objectification
Testosterone and human performance: influence of the color red,red
Informatisation et histoire sociale: le cas de l'Institut International d'Histoire Sociale d'Amsterdam,international institute of social history
The anatomical source of trail substances in formicine ants.,vespula vulgaris
"The Fossil History of the Emus, Dromaius (Aves: Dromaiinae)",1987 in paleontology
"Review of Russian Rebels, 1600\u20131800","russian rebels, 1600–1800"
"Delimitation and description of 19 new genera, a subgenus and a species of Salticidae (Araneae) of the world",hypositticus
Cascading regime shifts within and across scales,tipping points in the climate system
Kainate receptors presynaptically downregulate GABAergic inhibition in the rat hippocampus,juan lerma gómez
A qualitative investigation of Johnson's typology,michael p. johnson
Self induction of abortion with instrumentation,abortion
The Asymptotics of Holomorphic Forms Determine a Mixed Hodge Structure,alexander varchenko
Collection of modern art of Signor Gualino and the Modigliani room at the Venice biennial exhibition,17th venice biennale
"Historical biogeography, ecology and species richness",ecology
New dinosaur species from the Upper Triassic Upper Maleri and Lower Dharmaram formations of central India,herrerasauridae
Billboard Brasil Hot 100 Airplay,list of number-one pop hits of 2012 (brazil)
Ten Best 1941,citizen kane
Prevalence of pulmonary tuberculosis in young adult patients with Type 1 diabetes mellitus in India,ravinder goswami
Structural and Process History of the Intergovernmental Panel on Climate Change,credibility
DNAzyme-mediated Inhibition of Japanese Encephalitis Virus Replication in Mouse Brain,rajendra prasad roy
"History by Indirection: The Era of Reform in ""Middlemarch""",middlemarch
Water Vapor and Clouds on the Habitable-zone Sub-Neptune Exoplanet K2-18b,k2-18b
New Algonquian\u2013Ritwan Cognate Sets,proto-algic
Povelja bosanskog kralja Stjepana Ostoje iz godine 1417.,visoko during the middle ages
"Bias in Mental Testing since ""Bias in Mental Testing""",race and intelligence
The Structure of Contemporary American Geographic Research,the tyranny of distance: how distance shaped australia's history
"Cabbage Looper: Populations in BL Traps Baited with Sex Pheromone in Florida, Georgia, and South Carolina",cabbage looper
"Markets, Democracy, and Ethnicity: Toward A New Paradigm For Law and Development",hoa people
"English Translation: Metall auf Metall (Kraftwerk, et al. v. Moses Pelham, et al.), Decision of the German Federal Supreme Court no. I ZR 112/06, dated November 20, 2008","bridgeport music, inc. v. dimension films"
New species of Lynseia and transfer of the genus to Limnoriidae (Crustacea: Isopoda),gribble
The legend of the Slender Man: The boogieman of surveillance culture,list of urban legends
Myspace Isn't Your Space: Expanding the Fair Credit Reporting Act to Ensure Accountability and Fairness in Employer Searches of Online Social Networking Services,myspace
Msgr. Barry O'Toole,list of american catholic priests
Typification and later starting-points,taxonomy (biology)
The (Super) Marketplace of Images: Television as Unmediated Mediation in DeLillo's White Noise,white noise (novel)
Protein function in the post-genomic era,postgenomic era
On the $p$-Laplacian and $\\infty$-Laplacian on Graphs with Applications in Image and Data Processing,calculus on finite weighted graphs
Carotenoid-rich bananas in Micronesia,banana
William Farr on the Cholera: The Sanitarian's Disease Theory and the Statistician's Method,john snow
Rodents of the Caribbean: origin and diversification of hutias unravelled by next-generation museomics,atlantic bamboo rat
"The Return of the Novella, the Original #Longread",novella
"Appropriate Means to an Appropriate End: Industry, Modernism and Preservation",dumas seed company warehouse
Ethnic Innovation and U.S. Multinational Activity,human capital flight
Neuropathic pain of peripheral origin: Advances in pharmacologic treatment,neuralgia
Heart Disease and Stroke Statistics\u20142014 Update: A Report From the American Heart Association,cardiopulmonary resuscitation
Dorothea Buck,dorothea buck
The Evolution of Verbal Behavior in Children,verbal behavior
Standardization and Language Change in Basque,standard basque
Automated identification of media bias in news articles: an interdisciplinary literature review,media bias in the united states
The verticillium threat to canada\u2019s major oilseed crop: canola,verticillium longisporum
Das erste anatomische Institut in Deutschland,collegium carolinum (kassel)
A proof of the Shepp-Olkin entropy concavity conjecture,poisson binomial distribution
The Weeknd Imbues 'Enemy' With the Smiths' Seductive Power,the weeknd
The voice as a percept.,voice confrontation
"Description of the paralarvae of Wunderpus photogenicus Hochberg, Norman, & Finn, 2006 (Cephalopoda: Octopodidae)",wunderpus photogenicus
"The 2002 rock/ice avalanche at Kolka/Karmadon, Russian Caucasus: assessment of extraordinary avalanche formation and mobility, and application of QuickBird satellite imagery",kolka–karmadon rock ice slide
"Sex Attractant of Cabbage Looper, Trichoplusia ni (Hubner)",cabbage looper
WITHDRAWN: Behavioral abnormalities in young female mice following administration of aluminum adjuvants and the human papillomavirus (HPV) vaccine Gardasil,christopher shaw (neuroscientist)
"Weather and Outbreaks of the Spruce Budworm, Choristoneura fumiferana (Lepidoptera: Tortricidae)",choristoneura fumiferana
Popcorny: Best of the Worst,ajay devgn filmography
Box Office: 'Straight Outta Compton' Breaks Out With Massive $56.1M,fantastic four (2015 film)
Darwin and the recent African origin of modern humans,missing link (human evolution)
N\u2013H\xb7\xb7\xb7N Hydrogen Bonds Involving Histidine Imidazole Nitrogen Atoms: A New Structural Role for Histidine Residues in Proteins,r. sankararamakrishnan
"A survey of proper-motion stars. III - Reddenings, distances, and metallicities",metallicity
The Simultaneous Diversification of South American Echimyid Rodents (Hystricognathi) Based on Complete Cytochrome b Sequences,diplomys
"The status of the genus Afrixalus (Amphibia, Anura, Hyperoliidae) in Ethiopia, including descriptions of two new species",afrixalus clarkei
Carter's Grove,wife selling
"Developmental Science: Past, Present, and Future",developmental science
Evolutionary dynamics of host-plant use in a genus of leaf-mining moths,cospeciation
The Strange Stillbirth of the Whig Party,jacksonian democracy
"Extirpations of Grizzly Bears in the Contiguous United States, 1850\u20132000",grizzly bear
Social Traps and Temporal Traps,social trap
Extensive heterozygosity at four microsatellite loci flanking Plasmodium vivax dihydrofolate reductase gene,y. d. sharma
Microscopic observation of kinetic molecular sieving of hydrogen isotopes in a nanoporous material,suresh kumar bhatia
Construction of group topologies on abelian groups,jan willem nienhuys
From Semi-presidentialism to Parliamentary Government: Political and Constitutional Developments in Finland,semi-presidential system
Televangelism and the socio-political mobilization of Pentecostals in Port Harcourt,royal house of grace international church
Explaining discussion-induced cooperation,social dilemma
Impact ejecta emplacement on terrestrial planets,pangboche (crater)
Conformations of cyclooctane and some related oxocanes,cyclooctane
Private Incentives in Social Dilemmas: The Effects of Incomplete Information and Altruism,social dilemma
Self-reported aggressive behavior in patients with stroke,neuromorality
Intelligence and How to Get It: Why Schools and Cultures Count (review),intelligence and how to get it
Une nouvelle esp\xe8ce de crapaud africain: Bufo danielae de C\xf4te d'Ivoire,sclerophrys danielae
The enigmatic mitochondrial genome of Rhabdopleura compacta(Pterobranchia) reveals insights into selection of an efficient tRNA system and supports monophyly of Ambulacraria,pterobranchia
Sopra un arillo speciale di una sapindacea,list of sapindaceae genera
Robert Greene's Yorkshire Connections: A New Hypothesis,robert greene (dramatist)
How iron is the iron law of oligarchy?.: Robert Michels and national party delegates in eleven West European democracies,iron law of oligarchy
'Failing to Marvel': Atahualpa's Encounter with the Word,spanish conquest of peru
the fourth state of matter,thule site j
The Emergence and Development of the Jama'at-i-Islami of Jammu and Kashmir (1940s\u20131990),kashmir conflict
Marine Ecoregions of the World: A Bioregionalization of Coastal and Shelf Areas,new guinea
Rhode Island and the Embargo of 1807,embargo act of 1807
"Monitoring land subsidence in the southern part of the lower Liaohe plain, China with a multi-track PS-InSAR technique",room and pillar mining
Size of endoceroid cephalopods,endoceras
"""The Empire of My Heart"": The Marriage of William Byrd II and Lucy Parke Byrd",william byrd ii
Pathophysiology of Spasticity: Implications for Neurorehabilitation,paratonia
Obituary,jerry hirsch
