Title,page_title
Writing as political strategy: Asian women\u2019s writing,jakucho setouchi
Alcohol and visual performance,effects of alcohol on memory
Primary Production in Arctic Cotton grass Tussock Tundra Communities,list of ecoregions in north america (cec)
Pions in Large N Quantum Chromodynamics,steven weinberg
Vertebrate endoderm development,pancreatic progenitor cell
Mid-Cretaceous snakes from Sudan. A preliminary report on an unexpectedly diverse snake fauna,madtsoiidae
Doing gender,feminism
Sex Differences in Emotion: A Critical Review of the Literature and Implications for Counseling Psychology,gender and emotional expression
Modelling the within-host growth of viral infections in insects,physiomics
"The Capsalidae (Monogenea: Monopisthocotylea): a review of diversity, classification and phylogeny with a note about species complexes",capsalidae
Sexual Orientation Obsessions in Obsessive-Compulsive Disorder: Prevalence and Correlates,sexual obsessions
Turning off the School-to-prison Pipeline,sequential intercept model
A Model of Dual Attitudes,sleeper effect
Clinical and Polysomnographic Features of Sleep-Related Eating Disorder,nocturnal sleep-related eating disorder
Review: Goethe's Colour Theory,herb aach
Separation of phylogenetic and functional associations in biological sequences by using the parametric bootstrap.,protein contact map
Estimating Functions of Distributions Defined over Spaces of Unknown Size,mutual information
Oscillatory motion of a viscous liquid in a thin-walled elastic tube. I. The linear approximation for long waves,john r. womersley
A review of long term memory in natural and synthetic systems,long-term memory
Experimental Evidence of Phosphine Oxide Generation in Solution and Trapping by Ruthenium Complexes,phosphine oxide
Classification of 'Anaerocellum thermophilum' strain DSM 6725 as Caldicellulosiruptor bescii sp. nov,caldicellulosiruptor bescii
Price of Anarchy in Transportation Networks: Efficiency and Optimality Control,braess's paradox
Absorption Spectra of Molten Fluoride Salts. Solutions of Several Metal Ions in Molten Lithium Fluoride-Sodium Fluoride-Potassium Fluoride,flibe
Elimination of porosity in directly fabricated titanium via cold gas dynamic spraying,cold spraying
Genome and transcriptome sequencing of the halophilic fungus Wallemia ichthyophaga: haloadaptations present and absent,basidiomycota
An interaction switch predicts the nested architecture of mutualistic networks,ecological network
Statistical and algorithmic methods for fluctuation analysis with SALVADOR as an implementation,luria–delbrück experiment
Confuciusornis and the early evolution of birds,confuciusornis
Preserving order in a forest in less than logarithmic time,list of dutch inventions and innovations
Seven new birds from the Punjab,walter koelz
Congruence of individual cranial bone morphology and neutral molecular affinity patterns in modern humans,population history of egypt
"Aging, Inhibition, and Social Inappropriateness",social inhibition
Chaotic obliquity and the nature of the Martian climate,phaethontis quadrangle
Geons with spin and charge,geon (physics)
Predator Responses to Artificial Batesian Mimics Released in a Neotropical Environment,lincoln brower
Which historical new stars were supernovae,sn 393
White dwarf stars with carbon atmospheres,pulsating white dwarf
Evidence that primer pheromones do not cause social suppression of reproduction in male and female naked mole-rats,dominance hierarchy
Know Your Neighborhood: A Detailed Model Atmosphere Analysis of Nearby White Dwarfs,wd 0806−661
Surrealist Cinema to Surrealism in Cinema: Does a Surrealist Genre Exist in Film?,surrealist cinema
Photoelectric photometric Catalogue of homogeneous measurements in the UBV System,eta draconis
Molecular systematics and historical biogeography of the Rock-thrushes (Muscicapidae: Monticola),rock thrush
Sky High in Shenzhen,ping an finance centre
The latitude and epoch for the formation of the southern Greek constellations,taurus (constellation)
"Not man, not woman: Psychospiritual characteristics of a Western third gender",third gender
Biomineralization. Cell Biology and Mineral Deposition. by Kenneth Simkiss; Karl M. Wilbur On Biomineralization. by Heinz A. Lowenstam; Stephen Weiner,mineral
Construction metrics with the Heine-Borel property,heine–borel theorem
The breeding birds of Bermuda,crex
Glyptodonts in Arizona,glyptotherium
Two weeks in the Pit as Indiana Jones,pygmy mammoth
"Density, productivity, diet and population status of the Peregrine Falcon Falco peregrinus in the Italian Alps",crag martin
Spectroscopic studies of wood-drying processes,gas in scattering media absorption spectroscopy
Closed geodesics on positively curved manifolds,hans werner ballmann
Does the Transactional-Transformational Leadership Paradigm Transcend Organizational and National Boundaries?,cross-cultural leadership
"Notice of a collection of mammalia, birds, and reptiles procured at or near the station of Ch\xe9rra Punji in the Kh\xe1sia Hills, north of Sylhet",brown rock chat
Strongly Coupled Nonneutral Ion Plasma,non-neutral plasmas
"The Price of Peace: Vietnam, the Pound, and the Crisis of the American Empire",kevin boyle (historian)
Control of unimolecular reactions using coherent light,coherent control
Constraints onCPTviolation from Wilkinson Microwave Anisotropy Probe three year polarization data: A wavelet analysis,lorentz-violating electrodynamics
Interaction Free Energy between Plates with Charge Regulation: A Linearized Model,double layer forces
The Films of Robert Rossen,robert rossen
Variations exp\xe9rimentales de Chrysiridia madagascariensis Less. (Lep. Uraniidae),insect migration
Colors of an itinerant juice-jack,virginian el-c
"A new brown algal order, Ishigeales (Phaeophyceae), established on the basis of plastid protein-coding rbcL, psaA, and psbA region comparisons",ishigeales
"Association between fish consumption, long chain omega 3 fatty acids, and risk of cerebrovascular disease: systematic review and meta-analysis",pescetarianism
Molecular orbital analysis of L X-ray cross sections measured for slow Ar-Cu collisions,kennedy j. reed
"A Post-Modernist Theory of Wanking: Solitary Sex: A Cultural History of Masturbation. By Thomas Laqueur (New York: Zone Books, 2003. 501pp.)",masturbation
The Authors Named Pausanias,pseudo-scymnus
The Relation of the Charter of Rights to the Canadian Constitution,james doull
The True Dates of the Chinese Maritime Expeditions in the Early Fifteenth Century,ming treasure voyages
Florence Price and the Politics of her Existence,kapralova society journal
In Memoriam: Olga Hudlick\xe1 (11.07.26-03.05.14),olga hudlická
"It's not my fault, I am in the right: Exploration of neutralization in the justification of the support and use of a controversial technological collaborative consumption service",sharing economy
"Mechanical Properties of Substances of High Molecular Weight. IV. Rigidities of Gelatin Gels; Dependence on Concentration, Temperature and Molecular Weight1",mechanics of gelation
Universal circles Rinsch for '47 Ronin',47 ronin (2013 film)
Jon Favreau roped into 'Aliens',cowboys & aliens
Phase diagrams of lattice gauge theories with Higgs fields,toric code
Royal Tombs of Sip\xe1n,huaca rajada
Biotechnological Aspects of Microorganisms Used in Plant Biological Control,antibiosis
Tracking: From Theory to Practice,tracking (education)
A Nonlinear Model Library for Dynamics and Control,apmonitor
Nieder\xf6sterreichische Lebermoose,sphaerocarpaceae
Energy cost and return for hunting in African wild dogs and cheetahs,persistence hunting
Superionics: crystal structures and conduction processes,silver iodide
Spin-Polarized Intergrain Tunneling inLa2/3Sr1/3MnO3,low field magnetoresistance
From D\xe1l Riata to the Gall-Gh\xe0idheil,"oronsay, colonsay"
Administrative Absorption of Politics in Hong Kong: Emphasis on the Grass Roots Level,reform club of hong kong
Anyons in an exactly solved model and beyond,toric code
Lattice models of ionic systems,anatoly b. kolomeisky
The Byzantine Attack on Damietta in 853 and the Egyptian Navy in the 9th Century,fatimid navy
Promoter of 714X Cure-All Faces Prison For Selling Unapproved Drug,714-x
Brick by Brick,alan ford (architect)
The IAU (1976) System of Astronomical Constants,iau (1976) system of astronomical constants
Brane-World Gravity,graviphoton
"Frequency-domain photopyroelectric spectroscopy of condensed phases (PPES): A new, simple and powerful spectroscopic technique",andreas mandelis
Integrated Sensing and Processing Acoustic Resonance Spectrometry (ISP-ARS) for Sample Classification,acoustic resonance spectroscopy
Theory of the grafted polymer brush,michael cates
"Wormholes, Time Machines, and the Weak Energy Condition",mike morris (physicist)
"A taxonomic revision of the eusporangiate fern family Marattiaceae, with description of a new genus Ptisana",angiopteris
A Mechanistic Perspective on Process-Induced Changes in Glucosinolate Content in Brassica Vegetables: A Review,cauliflower
Single-sided continuous optoelectrowetting (SCOEW) for droplet manipulation with light patterns,optoelectrowetting
Halfway Between Memory and History: Romanian Gulag Memoirs as a Genre,franț țandără
Origin and taxonomy of the fossil elephants of the island of Crete (Greece): problems and perspectives,mammuthus creticus
Recent Advances in Ordinal Analysis: -CA and Related Systems,ordinal collapsing function
Dragonborn (The Elder Scrolls V: Skyrim),the elder scrolls v: skyrim
The Economic Thought of Mahatma Gandhi,mahatma gandhi
Tipologi Rumah Tradisional Kampung Wana di Lampung Timur,pekarangan
International humanitarian law in ancient India: a multicivilisational perspective,purananuru
Momentum representation of Dirac relativistic wave functions,n. v. v. j. swamy
Ventriculoauriculostomy-associated infection,eldon leroy foltz
"Optimal diet theory: when does it work, and when and why does it fail?",predation
"The superfluid vacuum state, time-varying cosmological constant, and nonsingular cosmological models",superfluid vacuum theory
"Ambedkar, Marx and the Buddhist Question",navayana
Computer simulation of local order in condensed phases of silicon,interatomic potential
"A synopsis of the birds discovered in Mexico by W. Bullock F.L.S. and H.S., and Mr. William Bullock, jun.",mexican cacique
Ultraviolet light emission from self-organized p\u2013n domains in cubic boron nitride bulk single crystals grown under high pressure,national institute for materials science
"John Talbot Robinson, 1923-2001 : obituary",john talbot robinson
PRIMITIVE AFRICAN MEDICAL LORE AND WITCHCRAFT.,history of science and technology in africa
Characteristic Excitation Taper for Ultrawideband Tightly Coupled Antenna Arrays,characteristic mode analysis
Veusz,veusz
Birds as tourism flagship species: a case study of tropical islands,flagship species
Classifying gauge anomalies through symmetry-protected trivial orders and classifying gravitational anomalies through topological orders,symmetry-protected topological order
Polyelectrons,di-positronium
Rapid binge-like eating and body weight gain driven by zona incerta GABA neuron activation,zona incerta
Urban Computing,urban computing
Reptation of a Polymer Chain in the Presence of Fixed Obstacles,file dynamics
What I've learned from E-patients,dave debronkart
"Review of kay, The Molecular Vision of Life: Caltech, The Rockefeller Foundation, and the Rise of the New Biology",lily e. kay
"Marshall Miller Parks, MD, 1918\u20132005",marshall m. parks
Negligible risk for epidemics after geophysical disasters,renaud piarroux
"Uroplakins in urothelial biology, function, and disease",upk3a
"Rabaut-Pommier, a neglected precursor of Jenner",jacques antoine rabaut-pommier
Regulation of mitochondrial protein turnover by thyroid hormone(s),arunachala sreenivasan
Proctocolectomy without ileostomy for ulcerative colitis,ileo-anal pouch
Gastroschisis: Nomenclature and Classification,kedarnath das
"A systematic review of dietary, nutritional, and physical activity interventions for the prevention of prostate cancer progression and mortality",tomato
Military families and children during operation Iraqi freedom,military brat (u.s. subculture)
Conditional expression of human 15-lipoxygenase-1 in mouse prostate induces prostatic intraepithelial neoplasia: the FLiMP mouse model,alox15
"A preliminary study of CA15-3, c-erbB-2, epidermal growth factor receptor, cathepsin-D, and p53 in saliva among women with breast carcinoma",saliva testing
Application of multiple sequence alignment profiles to improve protein secondary structure prediction,jpred
Effects of cigarette smoke on the immune system,acrolein
Mutational analysis of the RB1 gene in Indian patients with retinoblastoma,santosh g. honavar
Environmental protection problems in the vicinity of the Zelazny most flotation wastes depository in Poland,"żelazny most, lower silesian voivodeship"
Controlled multifocal frontal leucotomy for psychiatric illness,wirehead (science fiction)
"The multifunctional fish gill: dominant site of gas exchange, osmoregulation, acid-base regulation, and excretion of nitrogenous waste",hypoxia in fish
"Cloning and characterization of hepaCAM, a novel Ig-like cell adhesion molecule suppressed in human hepatocellular carcinoma",hepn1
Evaluation of heavy metals in Indian herbal teas,herbal tea
Molecular genetic linkage maps of mouse chromosomes 4 and 6,rudolph leibel
Gene expression profiling by massively parallel sequencing,massively parallel signature sequencing
"BLT2 is expressed in PanINs, IPMNs, pancreatic cancer and stimulates tumour cell proliferation",12-hydroxyeicosatetraenoic acid
Sensitive detection of Fusarium circinatum in pine seed by combining an enrichment procedure with a real-time polymerase chain reaction using dual-labeled probe chemistry,fusarium circinatum
"UVB radiation induces apoptosis in keratinocytes by activating a pathway linked to ""BLT2-reactive oxygen species""",12-hydroxyheptadecatrienoic acid
"Trichothiodystrophy: Photosensitive, TTD-P, TTD, Tay syndrome",trichothiodystrophy
"Redox reactions of reduced flavin mononucleotide (FMN), riboflavin (RBF), and anthraquinone-2,6-disulfonate (AQDS) with ferrihydrite and lepidocrocite",riboflavin
"Two distinct leukotriene B4 receptors, BLT1 and BLT2",12-hydroxyheptadecatrienoic acid
Prediction of relapse in schizophrenia,jeffrey lieberman
"Novel analgesics and molecular rearrangements in the morphine-thebaine group. II. Alcohols derived from 6,14-endo-etheno- and 6,14-endo-ethanotetrahydrothebaine",oripavine
T lymphocyte T cell-B cell-activating molecule/CD40-L molecules induce normal B cells or chronic lymphocytic leukemia B cells to express CD80 (B7/BB-1) and enhance their costimulatory activity,seth lederman
"WAF1, a potential mediator of p53 tumor suppression",bert vogelstein
Ion channels are linked to differentiation in keratinocytes,keratinocyte
Reciprocal inhibition in man,reciprocal inhibition
1981 Buyer's Guide,honda prelude
63e salon voor bedrijfsvoertuigen: Geen schokkende dingen,volkswagen type 2 (t3)
Wayward Wayfarer: The story of a Dodge,dodge wayfarer
Charles Green (1901\u20131972),charles green (archaeologist)
Description of the Contents of a Saxon Barrow,benty grange helmet
Some Notes on the Sutton Hoo Military Equipment,ortwin gamber
Review: Sutton Hoo: The Excavation of a Royal Ship-Burial,charles green (archaeologist)
The Archaeology of Lincolnshire and Lincoln: Anglian and Anglo-Danish Lincolnshire,christopher hawkes
Kazneni zakon,life imprisonment in croatia
Review of Metalwork and Enamelling,herbert maryon
Review of Camerton: the Late Iron Age and Early Roman Metalwork,jennifer foster
A Shakespearian Limerick,stephen j. herben jr.
50 Most Influential people supplement,ian olver
"A Facile and Reliable Method for the Synthesis of Tetrabenzoporphyrin from 4,7-Dihydroisoindole","4,7-dihydroisoindole"
A cationic host displaying positive cooperativity in water,host–guest chemistry
Alate production and sex ratio in colonies of the Neotropical termite Nasutitermes corniger (Isoptera; Termitidae),nasutitermes corniger
"Anti-Lethal Factor from Opossum Serum is a Potent Antidote for Animal, Plant and Bacterial Toxins",lethal toxin neutralizing factor
Bah\xe1\u02bcu'll\xe1h and His Most Holy Shrine,síyáh-chál
"Cases involving former Jersey minister Stuart Syvret 'cost \xa3384,000'",stuart syvret
Chief Web Officers Take Charge,chief web officer
"Commercial fishing fatalities--California, Oregon, and Washington, 2000-2006",commercial fishing
Cylindrical Spirals Congenital Myopathy Associated with Epileptic Encephalopathy (P07.050),congenital myopathy
Dale wanted it and he got it-barely,united states national road race championships
Documents,"beatties bluff, mississippi"
Efficacy and safety of Astragalus membranaceus in the treatment of patients with seasonal allergic rhinitis,astragalus propinquus
Exploring an Underwater Indian Site,naomikong point site
G\xf3mez a Big Time Champion,frankie gómez
"Global, regional, and national incidence, prevalence, and years lived with disability for 310 diseases and injuries, 1990-2015: a systematic analysis for the Global Burden of Disease Study 2015",congenital heart defect
Incorporation of Wind Energy Conversion Systems in Conventional Generating Capacity Adequacy Assessment,roy billinton
Isolation and Evolution in Tasmania\n,aboriginal tasmanians
Just Among Friends: A Celebration of Richard B. Allen,harry oster
Ligand-Accelerated Catalysis of the Ullmann Condensation: Application to Hole Conducting Triarylamines,ullmann condensation
Little cars are big on economy,subaru rex
Managing Organizational Handoffs with Empowered Teams,lucy sanders
Metatheorizing in Sociology,george ritzer
Modified Cobalt Thiocyanate Presumptive Color Test for Ketamine Hydrochloride,cobalt(ii) thiocyanate
Oligarchy and Democracy,oligarchy
"Once a broker, always a broker: Non-professional interpreting as identity accomplishment in multigenerational Italian-English bilingual family interaction",generation gap
Optimum parameters and viewing areas of stereoscopic full colour LED display using parallax barrier,parallax barrier
Phenathroline-Ferrous Ion. III. A Silver Reductor. The Direct Determination of Iron in the Presence of Vanadium,walden reductor
Reversible bleaching of Blepharisma,blepharisma
"Scuba diving buddies: rights, obligations, and liabilities\n",underwater diving
Stabilization of Carbanions: Fluorine Is More Effective than the Heavier Halogens,isodesmic reaction
Street Smart,cycle chic
Structure of nitroguanidine: nitroamine or nitroimine? New NMR evidence from nitrogen-15 labeled sample and nitrogen-15 spin coupling constants,nitroguanidine
The Valz Prize,william huggins
The comparative method and ventures beyond Sino-Tibetan,sino-austronesian languages
"Trends in intake of energy and macronutrients\u2014United States, 1971\u20132000",obesity
You Have Been Chosen The story of Carrie and Edward Kinney,baháʼí world congress
\xdcber Darstellung und Eigenschaften des Selenkohlenstoffs,carbon diselenide
Sergio Troncoso's The Nature of Truth,the nature of truth
The Will to Murder,the nature of truth
Aqueous Photochemistry of Glyoxylic Acid,glyoxylic acid
Measuring accurate transit parameters,hat-p-2b
Similarities and differences in the innervation of mystacial vibrissal follicle\u2013sinus complexes in the rat and cat: A confocal microscopic study,whiskers
The contribution of air breathing to aerobic scope and exercise performance in the banded knifefish Gymnotus carapo L,bowfin
A Double Planetary System around the Evolved Intermediate-mass Star HD 4732,hd 4732
A Steady Hand,don bennett (cricketer)
A model for Trondhjemite-Tonalite-Dacite Genesis and crustal growth via slab melting: Archean to modern comparisons,adakite
A transiting planet among 23 new near-threshold candidates from the OGLE survey - OGLE-TR-182,ogle-tr-182b
"Alan D. Miller, M.D., M.P.H.",new york state department of mental hygiene
Analysis of the motion of an extrasolar planet in a binary system,16 cygni
"Annual Meeting, 1947 Friends Historical Association",marion nicholl rawson
Boxscore: Concert Grosses,flavors of entanglement tour
CK Vul: evolving nebula and three curious background stars,ck vulpeculae
"Cosmologies, Truth Regimes, and the State in Southeast Asia",tondo (historical polity)
Cover page,the linking ring
"Daily activity patterns of Australolacerta rupicola (FitzSimons, 1933) (Sauria: Lacertidae) with comments on niche segregation within a syntopic lizard community",soutpansberg rock lizard
Effect of warm-up exercise on exercise-induced bronchoconstriction,exercise-induced bronchoconstriction
Endometrioma and other similar abnormalities,stratum lucidum (disambiguation)
Environment and Behavior of 2.5-Million-Year-Old Bouri Hominids,history of technology
Epipsocidae and Pseudocaeciliidae (Psocoptera) from Sri Lanka,list of minor insects of sri lanka
Extreme amplitude variations in 28 And,28 andromedae
Extreme nomadism in desert waterbirds: flights of the banded stilt,banded stilt
First Results From The Very Small Array II: Observations of the CMB,very small array
Fourth Supplement,homi billimoria
From the river to the sea and back again - amazing migrations of the river shrimp Macrobrachium ohione,macrobrachium ohione
Interpretation of gypsy moth frontal advance using meteorology in a conditional algorithm.,lymantria dispar dispar
Inversion for the input history of a dye tracing experiment,lost river cave
Membrane transport of anandamide through resealed human red blood cell membranes,endocannabinoid transporter
"Microlensing Event MOA-2007-BLG-400: Exhuming the Buried Signature of a Cool, Jovian-Mass Planet",moa-2007-blg-400l
Multiple Companions to HD 154857 and HD 160691,mu arae
Natural History of Low-stage Urethral Strictures,rajveer purohit
News of Science,walter dunhan claus
Norfolk & Western Elkhorn Grade Electrification,elkhorn grade electrification
Obituary for Baldwin,george c. baldwin
On the Laws of Electro-Magnetic Action as depending on the Length and Dimensions of the conducting Wire and on the question Whether Electrical Phenomena are due to the transmission of a single or of a compound fluid?,barlow's law
On the age of the beta Pictoris moving group,beta pictoris
"Open Source, Open Standards, and Health Care Information Systems",open-source software
Pennsylvania's Anthracite Railroads,williams valley railroad
Personal reflections,bimal kumar bachhawat
Petrockstowe Station railway premises,petrockstowe
Probing the Terminator Region Atmosphere of the Hot-Jupiter XO-1b with Transmission Spectroscopy,xo-1b
